"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","51","69","11","28","31","48","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","50","69","11","28","31","48","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","50","69","11","29","31","49","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","49","69","11","29","31","50","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"07:00","49","69","11","29","31","50","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","49","68","10","29","31","51","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"10:00","49","67","10","29","31","49","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","48","66","10","28","30","48","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","48","65","10","28","29","46","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","48","65","10","28","29","45","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","47","64","10","28","27","45","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","47","64","10","28","26","45","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","45","63","10","27","26","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","45","63","10","27","26","42","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","44","63","10","26","27","41","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","44","63","9","26","26","41","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","43","63","9","27","26","41","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","43","63","10","27","25","41","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
