"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","43","56","45","12","22","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","43","57","45","12","22","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","43","56","46","12","22","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","42","55","46","12","22","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","42","54","47","11","23","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","41","54","48","11","22","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","40","53","48","12","21","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","40","53","48","12","21","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","40","54","48","13","19","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","40","55","48","13","19","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","40","55","48","13","18","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","41","55","48","13","17","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","42","55","48","12","18","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","42","54","0","0","18","0","Baik","Sedang","-","-","Baik","-","pm25","Sedang"
"22:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
