"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","57","98","46","8","27","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","57","97","46","8","27","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","57","97","46","9","27","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","57","98","46","8","27","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","57","99","46","8","27","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","57","100","46","8","28","26","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"10:00","57","100","46","7","29","25","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"11:00","58","100","46","8","28","24","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"12:00","58","100","46","8","27","24","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","58","100","46","8","28","23","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"15:00","58","99","46","8","29","23","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","58","93","46","7","30","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","58","93","46","7","30","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","58","93","46","7","31","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","58","92","46","7","32","19","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","58","92","46","7","32","19","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","58","92","46","7","33","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
