"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"04:00","33","44","42","12","14","5","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"05:00","33","45","42","12","14","5","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"06:00","33","46","42","13","14","5","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"07:00","33","47","42","13","14","5","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"08:00","34","47","42","13","14","5","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"09:00","34","50","42","13","13","5","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","34","50","41","13","13","5","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","34","50","41","13","13","5","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","36","51","42","14","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","36","51","42","14","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","36","52","42","14","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","35","52","42","13","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","35","52","42","13","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","35","52","42","13","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","35","51","42","13","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","35","51","42","12","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","35","51","42","12","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","35","0","0","0","0","0","Baik","-","-","-","-","-","pm10","Baik"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
