"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","56","89","11","23","29","42","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","56","88","11","23","30","42","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","56","88","11","22","30","42","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","56","89","11","22","31","42","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","55","89","11","22","32","43","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","55","90","11","23","34","43","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","55","92","11","23","34","44","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","59","96","11","25","28","48","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","61","98","11","26","28","50","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"13:00","61","99","11","26","28","51","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"14:00","62","95","11","26","28","51","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"15:00","63","96","11","26","27","52","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"16:00","63","95","11","27","26","53","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"17:00","64","96","11","27","26","55","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"18:00","64","98","11","28","26","56","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"19:00","65","99","11","29","27","57","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"20:00","65","100","11","29","27","57","Sedang","Tidak Sehat","Baik","Baik","Baik","Sedang","pm25","Tidak Sehat"
"21:00","66","101","11","29","28","58","Sedang","Tidak Sehat","Baik","Baik","Baik","Sedang","pm25","Tidak Sehat"
"22:00","66","103","11","29","28","58","Sedang","Tidak Sehat","Baik","Baik","Baik","Sedang","pm25","Tidak Sehat"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
