"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","30","29","13","23","8","17","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"04:00","29","30","13","23","8","17","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"05:00","29","30","13","23","8","18","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"06:00","29","31","13","23","8","18","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"07:00","29","31","12","23","8","18","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"08:00","29","31","12","23","8","19","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"09:00","29","30","12","24","7","19","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"10:00","29","30","12","24","7","20","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"11:00","29","30","12","25","8","20","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"12:00","29","30","12","25","8","21","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"13:00","29","31","12","25","9","21","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"14:00","29","31","12","25","9","22","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"15:00","29","34","12","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"16:00","30","35","12","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"17:00","30","36","12","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"18:00","30","37","13","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"19:00","31","39","13","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"20:00","31","39","13","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"21:00","31","39","13","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"22:00","31","39","13","25","10","23","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
