"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","39","60","30","6","19","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","37","59","30","6","18","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","35","57","30","6","17","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","33","56","30","5","16","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","32","54","30","5","15","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","31","54","30","5","16","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","30","54","30","5","18","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","29","54","31","5","19","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","28","54","31","5","21","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","28","54","31","5","22","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","28","52","31","5","23","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","27","52","31","5","23","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","28","52","31","5","24","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","28","52","31","5","25","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","28","52","32","5","26","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","29","53","32","6","26","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","29","55","32","6","26","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
