"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","54","0","13","25","35","41","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
"14:00","55","0","13","25","36","41","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
"15:00","55","0","13","25","36","40","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
"16:00","55","0","13","24","37","39","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","56","0","13","24","39","37","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
"21:00","56","0","13","24","39","36","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
"22:00","56","0","13","24","39","36","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
"23:00","56","0","13","24","40","36","Sedang","-","Baik","Baik","Baik","Baik","pm10","Sedang"
