"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","27","29","39","10","9","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"04:00","26","28","39","10","9","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"05:00","26","28","39","10","9","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"06:00","25","29","39","10","9","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"07:00","25","28","39","10","9","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"08:00","25","27","39","10","9","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","24","29","39","10","10","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"11:00","25","32","39","10","11","7","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"12:00","25","35","39","10","11","7","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"13:00","26","37","39","10","11","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"14:00","26","38","39","10","10","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"15:00","27","37","39","10","10","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"16:00","27","37","39","10","10","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"17:00","28","37","39","10","10","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"18:00","28","36","39","10","10","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"19:00","28","37","39","10","10","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"20:00","28","38","39","10","11","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"21:00","28","39","39","10","11","6","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"22:00","28","39","39","10","11","6","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"23:00","29","40","39","10","11","6","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
