"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","57","89","10","28","9","33","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","57","90","11","27","9","33","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","58","91","11","27","9","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","58","91","12","26","9","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","58","91","12","25","9","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","59","91","13","25","9","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","59","91","13","25","9","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","59","91","14","25","9","35","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","59","92","15","25","9","35","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","60","94","16","25","9","35","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","60","94","17","25","10","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","60","95","18","25","10","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","61","96","19","26","10","35","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","61","97","20","26","9","35","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","62","98","20","26","9","35","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","63","98","21","26","9","36","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","64","99","21","26","9","36","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","64","99","22","26","9","37","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","65","99","23","27","9","37","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","65","97","23","27","9","38","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","65","97","23","27","9","39","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
