"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","33","48","15","23","9","21","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"04:00","33","49","15","23","9","21","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"05:00","33","49","15","23","9","21","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"06:00","33","49","15","23","9","20","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"07:00","32","47","14","23","9","20","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"08:00","32","46","14","22","9","20","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"09:00","31","44","14","22","9","19","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","30","40","13","21","9","17","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"12:00","29","38","12","21","9","16","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"13:00","28","35","12","21","9","15","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"14:00","27","34","11","21","9","15","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"15:00","27","33","11","21","9","14","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"16:00","26","33","11","21","9","14","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"17:00","26","32","10","21","9","13","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"18:00","26","31","10","20","9","13","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"19:00","25","28","10","20","9","13","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"20:00","25","27","10","20","9","13","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"21:00","25","27","10","20","9","13","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"22:00","25","27","10","20","9","13","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
