"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","62","94","47","15","33","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","62","97","47","16","34","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","62","98","47","15","34","33","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","63","98","47","15","34","33","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","63","98","47","15","34","33","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","62","96","47","15","34","32","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","62","95","47","15","33","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","61","92","46","15","33","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","61","92","46","15","34","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","60","94","46","15","33","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","60","95","46","15","33","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","60","96","46","15","33","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","60","97","47","15","33","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","60","98","47","15","33","31","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
