"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","50","68","33","8","21","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","50","68","33","8","21","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","50","67","32","8","20","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","49","65","32","8","19","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","47","63","32","9","18","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","47","63","31","9","19","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","45","64","31","10","20","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","45","66","32","10","21","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","45","67","32","10","21","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","46","67","31","10","22","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","46","67","31","10","21","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","47","67","31","11","22","14","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","48","67","31","12","23","15","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","49","69","31","12","24","16","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","50","70","31","13","25","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","50","70","31","13","25","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","51","70","31","13","26","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","51","70","31","14","26","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","51","70","30","14","26","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
