"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","33","29","42","9","20","24","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"05:00","32","28","42","9","20","24","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"06:00","31","28","43","9","20","24","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"07:00","30","29","43","9","20","25","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","29","29","44","9","21","24","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"11:00","29","27","44","9","21","24","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","28","29","44","10","22","27","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","28","33","44","10","22","28","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","28","35","44","9","23","29","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","29","35","44","9","24","29","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"20:00","29","36","44","10","25","29","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"21:00","30","38","44","10","25","30","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"22:00","31","39","44","11","26","31","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"23:00","31","41","44","10","26","31","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
