"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","63","95","15","27","34","47","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","63","97","14","27","34","48","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","62","98","14","26","34","47","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","58","96","14","27","33","48","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","58","96","14","27","32","49","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","58","97","14","27","32","49","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","58","97","13","27","32","49","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","58","97","13","27","32","49","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","58","97","13","28","31","50","Sedang","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","58","92","13","27","29","49","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","58","91","13","27","25","49","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","58","90","13","27","23","48","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","58","90","13","27","23","47","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","57","89","13","27","23","47","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","57","89","13","27","23","46","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","57","88","13","27","23","46","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","56","88","13","27","23","45","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","56","87","13","27","22","46","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
