"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","48","56","52","10","23","11","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"01:00","47","55","52","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"02:00","46","55","52","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"03:00","45","54","52","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"04:00","44","54","52","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"05:00","44","54","52","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"06:00","43","54","52","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"07:00","43","53","52","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","43","53","51","9","23","10","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","42","51","51","9","22","9","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","41","50","51","9","22","9","Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"12:00","40","48","51","9","21","9","Baik","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"13:00","39","45","50","8","21","8","Baik","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"14:00","38","41","50","8","21","7","Baik","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"15:00","36","35","49","8","20","7","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"16:00","35","31","49","8","20","6","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"17:00","33","28","48","8","20","5","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"18:00","31","26","47","8","19","5","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"19:00","30","23","47","8","18","5","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"20:00","28","23","47","9","17","5","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"21:00","27","25","47","10","17","5","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"22:00","26","29","48","10","16","5","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"23:00","25","32","48","11","15","5","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
