"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","37","51","46","10","22","29","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","37","51","46","10","22","29","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","37","51","46","10","23","28","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","38","50","45","10","23","27","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","38","48","45","10","24","27","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"09:00","38","45","45","9","24","26","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"10:00","37","43","45","9","24","26","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"11:00","37","44","45","9","24","26","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","35","44","45","9","25","24","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","34","41","44","9","26","23","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"16:00","34","40","44","9","27","22","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"17:00","33","39","44","8","27","21","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","32","33","43","8","29","19","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","32","29","43","7","31","18","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
"23:00","32","29","43","7","32","18","Baik","Baik","Baik","Baik","Baik","Baik","so2","Baik"
