"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","42","67","34","12","21","14","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00","44","73","35","13","21","15","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","47","77","35","13","21","16","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","51","83","36","14","21","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","53","85","36","15","21","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","54","86","36","15","21","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","56","87","36","15","21","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","57","88","36","15","22","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","60","91","36","15","24","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","60","93","36","15","25","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","61","94","36","15","28","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","62","96","35","16","31","19","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","63","98","35","16","30","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","66","101","35","17","32","21","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"19:00","67","102","35","17","32","21","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"20:00","67","101","35","17","32","21","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"21:00","68","101","35","18","33","21","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","68","99","34","19","33","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
