"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","55","80","31","9","34","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","55","80","32","9","34","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","55","79","32","9","33","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","55","79","32","9","33","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","55","78","32","9","33","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","55","77","31","10","32","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","54","77","31","10","32","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","54","76","31","11","32","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","54","76","31","11","32","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","53","74","31","12","34","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","53","74","31","12","34","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","53","73","31","12","35","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","53","73","31","12","36","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","53","73","31","12","36","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","53","74","31","12","36","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","53","74","31","13","36","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","53","74","31","12","36","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","53","74","31","12","35","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","53","74","31","12","34","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","53","74","31","12","34","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
