"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","50","55","43","11","13","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","47","55","43","11","13","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","44","55","43","11","13","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","41","56","43","11","13","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","39","56","43","11","13","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","37","56","43","12","13","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","36","58","43","13","13","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","37","58","42","14","13","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","37","59","42","14","13","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","37","59","42","14","14","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","38","60","42","14","13","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","38","60","42","15","13","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","38","59","42","15","13","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","38","60","42","15","13","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","38","60","42","16","14","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","38","61","42","17","14","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","39","62","42","17","14","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","40","63","42","17","14","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","40","64","42","17","15","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","41","64","42","17","15","14","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","43","64","41","18","15","14","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
