"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","35","57","33","8","20","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","36","57","32","8","20","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","36","57","32","8","20","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","37","57","32","8","19","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","38","57","32","8","19","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","38","57","32","9","19","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","39","59","33","10","18","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","39","59","33","10","19","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","40","59","33","10","20","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","40","59","33","10","21","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","41","60","33","10","22","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","41","60","33","10","22","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","41","60","33","11","23","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","41","61","33","11","23","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","41","62","33","11","23","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","41","63","33","12","23","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","42","63","33","12","23","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","42","64","33","12","23","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","42","65","33","12","24","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
