"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","61","87","12","22","30","32","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","61","87","13","22","30","31","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","61","87","13","21","30","31","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","61","86","13","22","30","31","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","61","86","13","22","30","31","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","61","86","13","23","30","32","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","61","86","12","23","29","33","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","61","85","12","23","29","34","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","60","83","12","24","30","35","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","60","83","12","24","32","36","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","60","85","13","24","33","36","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","60","86","13","24","32","38","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","60","87","13","24","32","39","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","60","87","13","25","32","41","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","60","87","13","25","32","42","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","61","87","13","26","32","43","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","61","88","13","26","31","43","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","61","87","13","26","31","44","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","61","87","13","26","31","44","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","61","87","13","26","30","44","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
