"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","55","75","36","13","18","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","55","76","36","14","18","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","56","77","36","14","18","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","56","79","36","14","17","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","57","80","36","14","15","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","57","79","36","14","14","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","57","79","36","14","13","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","56","79","35","14","13","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","57","79","35","14","13","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","57","79","35","14","13","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","57","79","35","14","12","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","57","78","35","13","12","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","57","76","35","13","11","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","56","74","35","13","11","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","56","72","35","13","11","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","54","70","35","12","12","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
