"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","50","65","48","14","19","33","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","49","65","48","14","19","32","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","49","66","49","13","19","32","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","49","67","50","13","20","31","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","50","68","49","13","20","31","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","50","68","49","12","21","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","51","67","49","12","20","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","51","66","49","12","19","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","51","64","49","12","19","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","51","63","49","12","18","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","50","62","49","12","18","26","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","50","62","49","12","19","26","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","50","62","49","12","20","26","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","48","63","49","12","21","24","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","48","62","49","12","21","24","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","47","62","49","12","21","24","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","47","62","49","11","21","24","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","47","62","49","11","21","23","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","47","61","49","11","21","23","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
