"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","56","78","41","9","31","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","56","78","41","9","32","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","56","78","41","9","32","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","57","79","41","9","32","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","57","80","41","9","31","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","57","81","41","9","32","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","58","82","41","9","32","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","58","83","41","9","33","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","59","83","41","9","34","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","59","83","41","9","35","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","59","83","41","9","34","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","60","83","40","9","33","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","60","82","40","9","32","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","60","82","40","9","31","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","60","83","40","9","32","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","60","84","40","9","32","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","60","85","40","9","32","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","60","86","40","9","32","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","60","86","40","9","32","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","60","86","40","9","32","26","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","60","86","40","10","32","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
