"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","24","15","9","21","6","11","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","23","15","9","21","6","11","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"07:00","23","15","9","21","6","11","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","23","15","9","21","6","11","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"10:00","23","15","9","21","6","11","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","23","16","10","21","6","12","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"13:00","23","16","11","21","6","13","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"14:00","23","18","11","21","7","14","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"15:00","23","20","11","22","6","15","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","24","25","11","22","6","17","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","24","24","11","23","6","18","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"21:00","25","24","12","23","6","19","Baik","Baik","Baik","Baik","Baik","Baik","pm10","Baik"
"22:00","25","25","12","24","6","19","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"23:00","25","26","12","24","6","19","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
