"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-",57.6441102756892,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"01:00","-",56.4431913116124,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"02:00","-",55.2770815928711,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"03:00","-",54.1653613199666,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"04:00","-",53.1610275689223,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"05:00","-",52.3113338902813,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"06:00","-",51.6350399809047,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"07:00","-",51.0873538011696,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"08:00","-",50.611482409728,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"09:00","-",50.2245196324144,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"10:00","-",49.8533724340176,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"11:00","-",49.3918010752688,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"12:00","-",49.1708023159636,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"13:00","-",49.1705069124424,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"14:00","-",49.3037634408603,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"15:00","-",49.4867271505377,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"16:00","-",49.656072106262,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"17:00","-",49.7954002389487,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"18:00","-",49.8797396717602,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"19:00","-",49.9435483870969,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"20:00","-",50.0069618490672,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"21:00","-",50.0386857294753,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"22:00","-",50.0794558860921,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"23:00","-",50.1366262879421,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
