"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-",80.9889306599833,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"01:00","-",80.5190058479532,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"02:00","-",80.0508214981899,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"03:00","-",79.5386904761905,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"04:00","-",78.9306599832916,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"05:00","-",78.2920843776107,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"06:00","-",77.6748418665712,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"07:00","-",77.1048715538847,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"08:00","-",76.5965840527244,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"09:00","-",76.1513157894737,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"10:00","-",75.7670691881218,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"11:00","-",75.4607873851295,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"12:00","-",75.235765696292,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"13:00","-",75.0816774078052,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"14:00","-",74.9749373433584,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"15:00","-",74.8958986006683,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"16:00","-",74.8319942011893,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"17:00","-",74.776930752808,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"18:00","-",74.7331596535198,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"19:00","-",74.6989870509608,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"20:00","-",74.6944245534471,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"21:00","-",74.7054663173084,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"22:00","-",74.710780574625,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"23:00","-",74.7002053745475,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
