"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-",59.7692147034252,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"01:00","-",60.0146198830409,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"02:00","-",60.2130325814536,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"03:00","-",60.3422619047619,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"04:00","-",60.484544695071,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"05:00","-",60.6368351434141,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"06:00","-",60.8224430122926,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"07:00","-",60.9818817878028,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"08:00","-",61.1290958878678,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"09:00","-",61.3043024227235,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"10:00","-",61.5378408141566,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"11:00","-",61.8107769423559,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"12:00","-",62.0959449906819,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"13:00","-",62.3601414249911,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"14:00","-",62.6016429963799,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"15:00","-",62.812304197995,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"16:00","-",62.9855889724311,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"17:00","-",63.0987190197717,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"18:00","-",63.1697115596008,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"19:00","-",63.2127192982456,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"20:00","-",63.2516310617815,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"21:00","-",63.2632718159034,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"22:00","-",63.2829810032327,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"23:00","-",63.3674028822055,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
