"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-",79.1771094402673,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"01:00","-",79.0126357560568,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"02:00","-",78.8603453077138,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"03:00","-",78.8847117794487,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"04:00","-",79.0914786967419,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"05:00","-",79.4399192425508,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"06:00","-",79.890947607113,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"07:00","-",80.3375626566416,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"08:00","-",80.7220597790773,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"09:00","-",81.0468880534669,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"10:00","-",81.2979418242575,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"11:00","-",81.5058479532163,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"12:00","-",81.7187198766145,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"13:00","-",81.9220670724429,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"14:00","-",82.1219715956557,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"15:00","-",82.3112468671678,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"16:00","-",82.4972971644798,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"17:00","-",82.6687668244685,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"18:00","-",82.8430725937651,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"19:00","-",83.030753968254,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"20:00","-",83.2264192226598,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"21:00","-",83.4280303030303,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"22:00","-",83.6280011623261,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"23:00","-",83.8145711500975,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
