"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-",91.6979949874687,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"01:00","-",91.828529657477,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"02:00","-",92.0669729880256,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"03:00","-",92.1783625730994,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"04:00","-",92.0426065162907,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"05:00","-",91.750208855472,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"06:00","-",91.3727771810478,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"07:00","-",90.9865810359231,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"08:00","-",90.5794579040193,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"09:00","-",90.124791144528,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"10:00","-",89.6440912888281,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"11:00","-",89.1242864104706,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"12:00","-",88.6053274211168,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"13:00","-",88.1012053944384,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"14:00","-",87.5818017265385,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"15:00","-",87.0431286549707,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"16:00","-",86.4990294363359,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"17:00","-",85.9495381973452,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"18:00","-",85.3977047882865,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"19:00","-",84.84414160401,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"20:00","-",84.3102299399292,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"21:00","-",83.8008847877269,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"22:00","-",83.3190312738368,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"23:00","-",82.9073551935394,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
