"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-",46.25,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"01:00","-",46.9086021505376,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"02:00","-",47.5492831541219,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"03:00","-",48.2795698924731,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"04:00","-",49.0698924731183,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"05:00","-",49.7871863799283,"-","-","-","-","-","Baik","-","-","-","-","pm25","Baik"
"06:00","-",50.1223296336078,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"07:00","-",50.2950083542189,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"08:00","-",50.4432377239395,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"09:00","-",50.6150793650794,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"10:00","-",50.7941254651781,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"11:00","-",50.9759642160958,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"12:00","-",51.1527215474584,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"13:00","-",51.3225026852846,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"14:00","-",51.4988861041493,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"15:00","-",51.671822786132,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"16:00","-",51.844070961718,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"17:00","-",52.0122644574399,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"18:00","-",52.1685243811283,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"19:00","-",52.3185568086884,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"20:00","-",52.4786669053587,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"21:00","-",52.6738247132984,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"22:00","-",52.9144419018561,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"23:00","-",53.208324631022,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
