"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-",76.4880952380952,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"01:00","-",75.9450710108605,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"02:00","-",75.4264132553606,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"03:00","-",74.9490914786967,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"04:00","-",74.5697577276524,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"05:00","-",74.2220133667502,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"06:00","-",73.8878446115288,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"07:00","-",73.6280806182122,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"08:00","-",73.4782558247471,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"09:00","-",73.4079991645781,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"10:00","-",73.3372256398573,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"11:00","-",73.2460491506545,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"12:00","-",73.0877674956623,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"13:00","-",72.8622150614632,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"14:00","-",72.5915483152326,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"15:00","-",72.2966269841271,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"16:00","-",71.9805027274068,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"17:00","-",71.6594727559641,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"18:00","-",71.3257925515544,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"19:00","-",70.968045112782,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"20:00","-",70.5896686159845,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"21:00","-",70.2136496544392,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"22:00","-",69.8492154298791,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
"23:00","-",69.4812117098302,"-","-","-","-","-","Sedang","-","-","-","-","pm25","Sedang"
