tanggal,ISPU PM2.5,kategori_pm25,bulan,hari_minggu,temp,humidity,visibility,windgust,solarenergy,precip,station
2022-01-01,74.0,Sedang,1,5,28.6,77.2,6.7,37.1,20.6,0.496,bundaran hi
2022-01-01,73.0,Sedang,1,5,28.3,77.8,6.8,37.1,20.6,0.502,jagakarsa
2022-01-01,71.0,Sedang,1,5,28.3,79.3,7.5,37.1,20.6,0.645,kebun jeruk
2022-01-01,74.9738930659983,Sedang,1,5,28.6,76.9,6.7,34.9,21.0,0.262,kelapa gading
2022-01-01,80.0,Sedang,1,5,28.5,76.8,6.2,34.9,21.0,0.451,lubang buaya
2022-01-01,70.28467332352045,Sedang,1,5,28.61111111111111,77.3,4.2,23.0,20.6,0.02,us embassy 1
2022-01-01,77.250156641604,Sedang,1,5,28.5,77.7,6.8,37.1,20.6,0.529,us embassy 2
2022-01-02,74.0,Sedang,1,6,28.1,79.2,6.8,30.6,19.0,0.0,bundaran hi
2022-01-02,73.0,Sedang,1,6,27.9,79.2,6.9,30.6,19.0,0.009,jagakarsa
2022-01-02,71.0,Sedang,1,6,27.8,79.8,7.3,30.6,19.0,0.0,kebun jeruk
2022-01-02,74.9738930659983,Sedang,1,6,28.2,78.4,6.9,30.2,19.8,0.0,kelapa gading
2022-01-02,80.0,Sedang,1,6,28.2,78.7,6.5,30.2,19.8,0.0,lubang buaya
2022-01-02,70.28467332352045,Sedang,1,6,28.111111111111107,79.3,4.2,19.0,19.0,0.0,us embassy 1
2022-01-02,77.250156641604,Sedang,1,6,28.1,79.2,6.9,30.6,19.0,0.0,us embassy 2
2022-01-03,74.0,Sedang,1,0,28.8,72.4,6.6,18.4,24.5,0.0,bundaran hi
2022-01-03,73.0,Sedang,1,0,28.4,72.3,6.7,18.4,24.5,0.0,jagakarsa
2022-01-03,71.0,Sedang,1,0,28.7,71.8,7.4,18.4,24.5,0.0,kebun jeruk
2022-01-03,74.9738930659983,Sedang,1,0,28.7,71.9,6.9,19.1,25.2,0.0,kelapa gading
2022-01-03,80.0,Sedang,1,0,28.6,72.6,6.2,19.1,25.2,0.0,lubang buaya
2022-01-03,70.28467332352045,Sedang,1,0,28.77777777777778,72.4,4.1,11.4,24.5,0.0,us embassy 1
2022-01-03,77.250156641604,Sedang,1,0,28.7,72.2,6.7,18.4,24.5,0.0,us embassy 2
2022-01-04,74.0,Sedang,1,1,28.4,75.4,6.1,18.0,25.1,0.0,bundaran hi
2022-01-04,73.0,Sedang,1,1,28.0,75.7,6.0,18.0,25.1,0.0,jagakarsa
2022-01-04,71.0,Sedang,1,1,28.1,76.0,6.8,18.0,25.1,0.0,kebun jeruk
2022-01-04,74.9738930659983,Sedang,1,1,28.4,74.9,6.2,19.1,24.5,0.0,kelapa gading
2022-01-04,80.0,Sedang,1,1,28.1,75.8,5.5,19.1,24.5,0.0,lubang buaya
2022-01-04,70.28467332352045,Sedang,1,1,28.33333333333333,75.4,3.8,11.2,25.1,0.0,us embassy 1
2022-01-04,77.250156641604,Sedang,1,1,28.2,75.6,6.2,18.0,25.1,0.0,us embassy 2
2022-01-05,74.0,Sedang,1,2,28.8,77.3,5.4,19.4,22.1,27.896,bundaran hi
2022-01-05,73.0,Sedang,1,2,28.3,78.1,5.0,19.4,22.1,16.889,jagakarsa
2022-01-05,71.0,Sedang,1,2,28.7,77.7,5.7,19.4,22.1,20.392,kebun jeruk
2022-01-05,74.9738930659983,Sedang,1,2,28.7,77.2,5.4,20.2,22.9,30.762,kelapa gading
2022-01-05,80.0,Sedang,1,2,28.3,78.4,4.6,20.2,22.9,24.792,lubang buaya
2022-01-05,70.28467332352045,Sedang,1,2,28.83333333333333,77.3,3.4,12.1,22.1,1.102,us embassy 1
2022-01-05,77.250156641604,Sedang,1,2,28.7,77.5,5.3,19.4,22.1,24.597,us embassy 2
2022-01-06,74.52307852965747,Sedang,1,3,27.6,87.0,5.2,27.4,19.5,13.511,bundaran hi
2022-01-06,73.56474519632414,Sedang,1,3,27.3,87.2,4.9,27.4,19.5,8.459,jagakarsa
2022-01-06,71.64807852965747,Sedang,1,3,27.6,86.8,5.3,27.4,19.5,11.033,kebun jeruk
2022-01-06,75.45639271790584,Sedang,1,3,27.6,86.4,5.2,27.4,19.5,6.215,kelapa gading
2022-01-06,80.27307852965747,Sedang,1,3,27.3,88.0,4.6,27.4,19.5,9.308,lubang buaya
2022-01-06,70.96255713136458,Sedang,1,3,27.61111111111111,87.0,3.2,17.0,19.5,0.542,us embassy 1
2022-01-06,77.6378119778613,Sedang,1,3,27.5,86.9,5.1,27.4,19.5,11.417,us embassy 2
2022-01-07,75.71160169471939,Sedang,1,4,28.1,79.2,6.0,31.0,20.1,0.339,bundaran hi
2022-01-07,76.05162107451848,Sedang,1,4,27.7,79.8,6.1,31.0,20.1,1.258,jagakarsa
2022-01-07,76.1417521058958,Sedang,1,4,28.0,79.4,6.5,31.0,20.1,1.613,kebun jeruk
2022-01-07,75.46193976464106,Sedang,1,4,28.0,79.6,6.1,30.6,20.0,0.586,kelapa gading
2022-01-07,77.7646036880051,Sedang,1,4,27.6,81.0,5.6,30.6,20.0,0.915,lubang buaya
2022-01-07,80.15402059474117,Sedang,1,4,28.111111111111107,79.2,3.8,19.2,20.1,0.012,us embassy 1
2022-01-07,76.467050043287,Sedang,1,4,28.0,79.6,6.1,31.0,20.1,0.885,us embassy 2
2022-01-08,58.57984806595419,Sedang,1,5,28.4,79.3,6.0,23.8,23.1,0.006,bundaran hi
2022-01-08,59.315727188164765,Sedang,1,5,28.1,80.0,6.0,23.8,23.1,0.051,jagakarsa
2022-01-08,58.72942457409089,Sedang,1,5,28.4,79.9,6.3,23.8,23.1,0.045,kebun jeruk
2022-01-08,59.20759163333972,Sedang,1,5,28.4,79.0,6.2,24.8,22.6,0.165,kelapa gading
2022-01-08,58.9853687850082,Sedang,1,5,28.2,80.0,5.7,24.8,22.6,0.072,lubang buaya
2022-01-08,58.66784543309719,Sedang,1,5,28.444444444444443,79.4,3.7,14.8,23.1,0.0,us embassy 1
2022-01-08,60.124440641019255,Sedang,1,5,28.4,79.6,6.0,23.8,23.1,0.039,us embassy 2
2022-01-09,72.11249370180974,Sedang,1,6,28.8,77.8,6.2,30.6,18.9,0.0,bundaran hi
2022-01-09,72.45635889686358,Sedang,1,6,28.4,78.3,6.2,30.6,18.9,0.177,jagakarsa
2022-01-09,71.80584416113187,Sedang,1,6,28.6,79.6,6.9,30.6,18.9,0.0,kebun jeruk
2022-01-09,73.8403810662006,Sedang,1,6,28.8,77.6,6.3,30.6,19.1,0.0,kelapa gading
2022-01-09,72.5264854002396,Sedang,1,6,28.6,77.6,5.7,30.6,19.1,0.0,lubang buaya
2022-01-09,67.60354085526487,Sedang,1,6,28.83333333333333,77.9,3.8,19.0,18.9,0.0,us embassy 1
2022-01-09,77.55403901125972,Sedang,1,6,28.7,78.2,6.3,30.6,18.9,0.0,us embassy 2
2022-01-10,59.49966093260492,Sedang,1,0,28.0,82.4,6.1,30.6,20.2,11.093,bundaran hi
2022-01-10,58.826566225820216,Sedang,1,0,27.7,83.4,6.1,30.6,20.2,8.84,jagakarsa
2022-01-10,59.834431520006405,Sedang,1,0,27.6,84.1,6.7,30.6,20.2,11.141,kebun jeruk
2022-01-10,61.25475101192237,Sedang,1,0,28.0,82.6,6.3,32.4,20.5,12.922,kelapa gading
2022-01-10,59.057422566802224,Sedang,1,0,27.9,83.1,5.6,32.4,20.5,10.657,lubang buaya
2022-01-10,53.94685972817455,Sedang,1,0,28.000000000000004,82.4,3.8,19.0,20.2,0.434,us embassy 1
2022-01-10,62.700470184937956,Sedang,1,0,27.9,83.0,6.2,30.6,20.2,11.234,us embassy 2
2022-01-11,50.903398396022745,Sedang,1,1,26.6,88.4,5.5,36.4,12.4,61.27,bundaran hi
2022-01-11,52.23087778516983,Sedang,1,1,26.3,89.7,5.5,36.4,12.4,51.69,jagakarsa
2022-01-11,51.38808750340184,Sedang,1,1,26.4,89.5,5.7,36.4,12.4,58.887,kebun jeruk
2022-01-11,48.97561011828339,Baik,1,1,26.5,89.1,5.4,40.7,12.7,59.4,kelapa gading
2022-01-11,52.19602580694849,Sedang,1,1,26.3,90.6,5.1,40.7,12.7,56.46,lubang buaya
2022-01-11,43.130224737295485,Baik,1,1,26.611111111111114,88.3,3.4,22.6,12.4,2.455,us embassy 1
2022-01-11,57.229169603511444,Sedang,1,1,26.5,89.2,5.5,36.4,12.4,57.783,us embassy 2
2022-01-12,53.23658844563204,Sedang,1,2,26.5,87.9,5.8,51.8,17.6,19.686,bundaran hi
2022-01-12,52.865130478640225,Sedang,1,2,26.2,88.8,5.6,51.8,17.6,17.026,jagakarsa
2022-01-12,52.28228503205059,Sedang,1,2,26.5,88.9,6.1,51.8,17.6,17.599,kebun jeruk
2022-01-12,52.80536014180432,Sedang,1,2,26.5,88.2,5.8,51.8,17.4,11.109,kelapa gading
2022-01-12,56.378856790018204,Sedang,1,2,26.3,89.2,5.3,51.8,17.4,15.799,lubang buaya
2022-01-12,50.18779046213021,Sedang,1,2,26.5,87.9,3.6,32.2,17.6,0.786,us embassy 1
2022-01-12,56.9113880465164,Sedang,1,2,26.4,88.4,5.8,51.8,17.6,17.907,us embassy 2
2022-01-13,50.55474285636932,Sedang,1,3,27.1,85.4,6.2,27.4,11.3,0.752,bundaran hi
2022-01-13,53.714758408014994,Sedang,1,3,26.9,85.6,6.2,27.4,11.3,5.949,jagakarsa
2022-01-13,51.706632376797366,Sedang,1,3,26.9,85.8,6.6,27.4,11.3,4.394,kebun jeruk
2022-01-13,53.17588966629537,Sedang,1,3,27.1,85.2,6.4,29.5,11.1,9.373,kelapa gading
2022-01-13,56.7389786325733,Sedang,1,3,27.1,85.3,5.9,29.5,11.1,5.332,lubang buaya
2022-01-13,53.933073473713215,Sedang,1,3,27.05555555555556,85.4,3.9,17.0,11.3,0.018,us embassy 1
2022-01-13,54.847978959997135,Sedang,1,3,27.0,85.5,6.3,27.4,11.3,3.269,us embassy 2
2022-01-14,51.13090956459916,Sedang,1,4,26.8,86.9,5.7,28.8,19.4,13.302,bundaran hi
2022-01-14,59.281819289337314,Sedang,1,4,26.7,87.3,5.5,28.8,19.4,14.183,jagakarsa
2022-01-14,53.69556926255029,Sedang,1,4,26.7,87.5,5.8,28.8,19.4,13.717,kebun jeruk
2022-01-14,54.654072476342215,Sedang,1,4,26.8,87.0,5.6,30.6,19.1,23.019,kelapa gading
2022-01-14,59.77627902989974,Sedang,1,4,26.9,87.5,5.3,30.6,19.1,15.945,lubang buaya
2022-01-14,52.62965438520431,Sedang,1,4,26.77777777777778,86.9,3.5,17.9,19.4,0.514,us embassy 1
2022-01-14,57.993499917905204,Sedang,1,4,26.8,87.1,5.6,28.8,19.4,14.312,us embassy 2
2022-01-15,56.2880856372536,Sedang,1,5,26.9,87.1,5.8,30.2,14.5,3.657,bundaran hi
2022-01-15,64.60522511898589,Sedang,1,5,26.7,87.2,5.6,30.2,14.5,5.342,jagakarsa
2022-01-15,58.964056494136024,Sedang,1,5,26.8,88.6,6.3,30.2,14.5,4.661,kebun jeruk
2022-01-15,55.08565943247154,Sedang,1,5,27.0,86.7,5.8,33.1,13.6,4.747,kelapa gading
2022-01-15,63.84734469187137,Sedang,1,5,26.9,86.6,5.2,33.1,13.6,4.084,lubang buaya
2022-01-15,55.70530387759518,Sedang,1,5,26.888888888888893,87.2,3.6,18.8,14.5,0.143,us embassy 1
2022-01-15,61.414023898064976,Sedang,1,5,26.9,87.3,5.8,30.2,14.5,4.092,us embassy 2
2022-01-16,83.64863903000418,Sedang,1,6,27.1,90.0,5.0,27.7,17.6,11.826,bundaran hi
2022-01-16,85.53228690027498,Sedang,1,6,26.9,90.3,4.8,27.7,17.6,6.368,jagakarsa
2022-01-16,77.95901765825359,Sedang,1,6,27.2,90.6,4.9,27.7,17.6,8.146,kebun jeruk
2022-01-16,81.58864002173202,Sedang,1,6,27.2,89.8,4.9,29.5,17.5,9.154,kelapa gading
2022-01-16,81.59689087185721,Sedang,1,6,27.0,90.4,4.6,29.5,17.5,8.99,lubang buaya
2022-01-16,70.9839402565576,Sedang,1,6,27.16666666666667,90.1,3.1,17.2,17.6,0.471,us embassy 1
2022-01-16,86.37977300042907,Sedang,1,6,27.1,90.2,4.9,27.7,17.6,9.807,us embassy 2
2022-01-17,65.32844211518363,Sedang,1,0,27.8,85.0,6.0,29.9,20.3,5.967,bundaran hi
2022-01-17,84.75739286872192,Sedang,1,0,27.7,84.6,5.8,29.9,20.3,9.578,jagakarsa
2022-01-17,74.20442621625521,Sedang,1,0,27.7,86.0,6.2,29.9,20.3,9.138,kebun jeruk
2022-01-17,67.79379914915678,Sedang,1,0,27.8,84.5,6.0,32.8,20.8,25.273,kelapa gading
2022-01-17,82.74205396277814,Sedang,1,0,27.9,83.8,5.5,32.8,20.8,13.371,lubang buaya
2022-01-17,69.36789356626828,Sedang,1,0,27.77777777777778,85.1,3.7,18.6,20.3,0.214,us embassy 1
2022-01-17,77.54122126732737,Sedang,1,0,27.8,84.9,5.9,29.9,20.3,9.213,us embassy 2
2022-01-18,55.76103594298856,Sedang,1,1,26.1,91.9,5.1,40.7,13.8,163.023,bundaran hi
2022-01-18,59.954410662900635,Sedang,1,1,25.9,92.5,4.9,40.7,13.8,92.373,jagakarsa
2022-01-18,63.25657411275102,Sedang,1,1,26.1,93.0,5.1,40.7,13.8,120.949,kebun jeruk
2022-01-18,44.21096592064376,Baik,1,1,26.1,92.2,5.0,40.7,13.3,106.769,kelapa gading
2022-01-18,64.91249014065204,Sedang,1,1,26.0,92.5,4.9,40.7,13.3,120.516,lubang buaya
2022-01-18,58.59572808387322,Sedang,1,1,26.11111111111111,91.9,3.2,25.3,13.8,6.509,us embassy 1
2022-01-18,66.10591993763764,Sedang,1,1,26.1,92.3,5.1,40.7,13.8,136.777,us embassy 2
2022-01-19,44.27039156859802,Baik,1,2,27.0,85.5,5.9,55.4,20.2,53.715,bundaran hi
2022-01-19,56.10439783358407,Sedang,1,2,26.9,85.1,5.8,55.4,20.2,48.866,jagakarsa
2022-01-19,50.74757054824409,Sedang,1,2,27.0,86.7,6.5,55.4,20.2,59.672,kebun jeruk
2022-01-19,43.72375034118585,Baik,1,2,27.1,84.9,6.0,55.4,20.7,73.133,kelapa gading
2022-01-19,52.805383823038625,Sedang,1,2,27.1,84.5,5.5,55.4,20.7,60.05,lubang buaya
2022-01-19,53.68229725105828,Sedang,1,2,27.0,85.6,3.7,34.4,20.2,2.092,us embassy 1
2022-01-19,55.019073573713094,Sedang,1,2,27.0,85.5,6.0,55.4,20.2,57.204,us embassy 2
2022-01-20,49.33020091564891,Baik,1,3,25.8,86.8,6.2,31.3,7.2,0.154,bundaran hi
2022-01-20,57.43638030260837,Sedang,1,3,25.6,87.2,6.4,31.3,7.2,8.048,jagakarsa
2022-01-20,54.15445193672011,Sedang,1,3,25.6,89.1,6.8,31.3,7.2,4.06,kebun jeruk
2022-01-20,48.151469737505145,Baik,1,3,25.8,86.8,6.3,36.0,7.8,1.874,kelapa gading
2022-01-20,55.4694146908276,Sedang,1,3,25.8,86.5,6.0,36.0,7.8,3.272,lubang buaya
2022-01-20,52.50482590772285,Sedang,1,3,25.83333333333333,86.9,3.8,19.5,7.2,0.001,us embassy 1
2022-01-20,55.707083832912645,Sedang,1,3,25.8,87.3,6.3,31.3,7.2,2.404,us embassy 2
2022-01-21,45.34011189851126,Baik,1,4,27.4,81.8,6.3,33.5,20.6,0.511,bundaran hi
2022-01-21,51.86783706778607,Sedang,1,4,27.0,82.8,6.4,33.5,20.6,2.127,jagakarsa
2022-01-21,51.423545627387995,Sedang,1,4,27.2,83.7,6.7,33.5,20.6,1.096,kebun jeruk
2022-01-21,42.054192822014656,Baik,1,4,27.4,81.9,6.4,34.9,20.9,0.367,kelapa gading
2022-01-21,49.298682249145564,Baik,1,4,27.1,82.6,6.1,34.9,20.9,0.957,lubang buaya
2022-01-21,50.07487385788067,Sedang,1,4,27.38888888888889,81.8,3.9,20.8,20.6,0.02,us embassy 1
2022-01-21,49.78662423687525,Baik,1,4,27.3,82.4,6.4,33.5,20.6,0.859,us embassy 2
2022-01-22,51.552930787602996,Sedang,1,5,27.2,84.8,5.9,21.2,8.4,8.921,bundaran hi
2022-01-22,60.098019571498185,Sedang,1,5,27.0,85.0,5.8,21.2,8.4,15.391,jagakarsa
2022-01-22,55.137127021743424,Sedang,1,5,27.0,86.2,6.2,21.2,8.4,20.404,kebun jeruk
2022-01-22,23.79166219575608,Baik,1,5,27.2,84.4,5.9,24.1,8.1,13.48,kelapa gading
2022-01-22,62.971556689299724,Sedang,1,5,27.1,84.4,5.5,24.1,8.1,14.151,lubang buaya
2022-01-22,49.46181437218012,Baik,1,5,27.16666666666667,84.9,3.7,13.2,8.4,0.338,us embassy 1
2022-01-22,57.28197293748181,Sedang,1,5,27.1,85.0,5.9,21.2,8.4,13.911,us embassy 2
2022-01-23,51.39641661432804,Sedang,1,6,29.0,75.9,6.5,27.7,20.6,0.0,bundaran hi
2022-01-23,66.5972557687858,Sedang,1,6,28.7,76.3,6.7,27.7,20.6,0.0,jagakarsa
2022-01-23,57.357318096428344,Sedang,1,6,28.7,78.0,7.1,27.7,20.6,0.0,kebun jeruk
2022-01-23,26.713512725800253,Baik,1,6,29.0,75.6,6.6,28.4,21.8,0.0,kelapa gading
2022-01-23,61.898171245699906,Sedang,1,6,29.0,75.3,6.2,28.4,21.8,0.0,lubang buaya
2022-01-23,50.767920255223835,Sedang,1,6,29.0,76.0,4.0,17.2,20.6,0.0,us embassy 1
2022-01-23,58.47790218802414,Sedang,1,6,28.9,76.2,6.6,27.7,20.6,0.0,us embassy 2
2022-01-24,51.18569958998577,Sedang,1,0,29.2,74.1,6.8,36.4,23.4,0.0,bundaran hi
2022-01-24,60.60084904809968,Sedang,1,0,28.8,74.6,6.9,36.4,23.4,0.0,jagakarsa
2022-01-24,54.672920484672694,Sedang,1,0,29.0,76.9,7.6,36.4,23.4,0.0,kebun jeruk
2022-01-24,50.64631890340351,Sedang,1,0,29.1,73.9,6.9,35.3,24.1,0.0,kelapa gading
2022-01-24,57.59900357517413,Sedang,1,0,28.9,73.5,6.5,35.3,24.1,0.0,lubang buaya
2022-01-24,53.47008332936585,Sedang,1,0,29.22222222222222,74.2,4.2,22.6,23.4,0.0,us embassy 1
2022-01-24,54.46881547616792,Sedang,1,0,29.1,74.7,6.9,36.4,23.4,0.0,us embassy 2
2022-01-25,40.19892319262279,Baik,1,1,28.6,78.8,7.2,35.3,17.9,4.895,bundaran hi
2022-01-25,44.99341988656505,Baik,1,1,28.3,78.8,7.5,35.3,17.9,2.25,jagakarsa
2022-01-25,44.942742352604576,Baik,1,1,28.4,81.0,8.0,35.3,17.9,2.973,kebun jeruk
2022-01-25,36.693262524978756,Baik,1,1,28.6,78.5,7.3,38.9,19.0,3.035,kelapa gading
2022-01-25,43.66220435776887,Baik,1,1,28.5,77.5,7.0,38.9,19.0,3.308,lubang buaya
2022-01-25,36.83005224032167,Baik,1,1,28.61111111111111,79.0,4.5,21.9,17.9,0.196,us embassy 1
2022-01-25,43.69188108491028,Baik,1,1,28.5,79.1,7.4,35.3,17.9,3.815,us embassy 2
2022-01-26,50.844559725977,Sedang,1,2,27.3,86.7,6.3,28.4,16.1,0.753,bundaran hi
2022-01-26,52.7136526570736,Sedang,1,2,27.0,87.2,6.2,28.4,16.1,1.665,jagakarsa
2022-01-26,52.965759793677144,Sedang,1,2,27.0,88.3,6.7,28.4,16.1,2.198,kebun jeruk
2022-01-26,46.47441574928942,Baik,1,2,27.2,86.6,6.2,31.7,16.5,1.334,kelapa gading
2022-01-26,51.78151960683485,Sedang,1,2,27.1,87.0,5.8,31.7,16.5,1.489,lubang buaya
2022-01-26,53.25812962520087,Sedang,1,2,27.27777777777777,86.7,3.9,17.7,16.1,0.028,us embassy 1
2022-01-26,53.44547203647803,Sedang,1,2,27.2,87.1,6.3,28.4,16.1,1.395,us embassy 2
2022-01-27,51.835796173773275,Sedang,1,3,28.2,80.1,6.3,31.7,21.6,0.006,bundaran hi
2022-01-27,63.499964380343556,Sedang,1,3,28.0,80.1,6.4,28.4,21.6,0.405,jagakarsa
2022-01-27,57.39088016252922,Sedang,1,3,28.1,82.2,7.0,31.7,21.6,0.171,kebun jeruk
2022-01-27,50.22107062415347,Sedang,1,3,28.2,79.7,6.4,32.8,21.3,0.038,kelapa gading
2022-01-27,64.15816701157762,Sedang,1,3,28.2,79.0,5.9,32.8,21.3,0.163,lubang buaya
2022-01-27,50.00716743794169,Sedang,1,3,28.22222222222222,80.2,3.9,19.7,21.6,0.0,us embassy 1
2022-01-27,57.10400238034966,Sedang,1,3,28.2,80.3,6.4,31.7,21.6,0.115,us embassy 2
2022-01-28,59.15388991009194,Sedang,1,4,27.5,83.0,6.0,30.2,19.9,4.923,bundaran hi
2022-01-28,75.01168403790966,Sedang,1,4,27.1,83.6,5.9,30.2,19.9,6.057,jagakarsa
2022-01-28,63.96171598472608,Sedang,1,4,27.5,84.5,6.2,30.2,19.9,4.902,kebun jeruk
2022-01-28,56.23078716135577,Sedang,1,4,27.5,82.6,6.0,32.0,20.5,2.383,kelapa gading
2022-01-28,68.44938662973496,Sedang,1,4,27.2,82.7,5.7,32.0,20.5,4.444,lubang buaya
2022-01-28,56.32091390665365,Sedang,1,4,27.555555555555557,83.0,3.7,18.8,19.9,0.196,us embassy 1
2022-01-28,62.35460595067743,Sedang,1,4,27.4,83.4,6.0,30.2,19.9,4.862,us embassy 2
2022-01-29,77.38381544138123,Sedang,1,5,27.8,81.1,5.5,23.0,17.4,0.0,bundaran hi
2022-01-29,82.29805167681108,Sedang,1,5,27.6,81.2,5.2,23.0,17.4,0.0,jagakarsa
2022-01-29,91.15691759159803,Sedang,1,5,27.6,82.4,5.6,23.0,17.4,0.0,kebun jeruk
2022-01-29,84.72480142154328,Sedang,1,5,27.9,80.7,5.4,24.1,16.6,0.0,kelapa gading
2022-01-29,105.74817831616078,Tidak Sehat,1,5,27.8,80.4,4.9,24.1,16.6,0.0,lubang buaya
2022-01-29,72.5723891581547,Sedang,1,5,27.83333333333333,81.1,3.4,14.3,17.4,0.0,us embassy 1
2022-01-29,73.56395163442424,Sedang,1,5,27.8,81.3,5.4,23.0,17.4,0.0,us embassy 2
2022-01-30,92.56274975633528,Sedang,1,6,28.0,79.9,5.1,23.4,21.2,0.001,bundaran hi
2022-01-30,105.43651779912744,Tidak Sehat,1,6,27.7,80.4,4.8,23.4,21.2,0.147,jagakarsa
2022-01-30,121.92351219483895,Tidak Sehat,1,6,28.0,80.3,5.1,23.4,21.2,0.03,kebun jeruk
2022-01-30,96.4140298663325,Sedang,1,6,28.1,79.8,5.2,24.5,20.4,0.013,kelapa gading
2022-01-30,119.85963751972524,Tidak Sehat,1,6,27.9,80.0,4.7,24.5,20.4,0.068,lubang buaya
2022-01-30,93.37961709669484,Sedang,1,6,28.05555555555556,79.9,3.2,14.5,21.2,0.0,us embassy 1
2022-01-30,101.74997208796975,Tidak Sehat,1,6,28.0,80.1,5.0,23.4,21.2,0.025,us embassy 2
2022-01-31,101.75137275978784,Tidak Sehat,1,0,28.4,77.5,5.9,29.5,17.4,0.0,bundaran hi
2022-01-31,102.14834693149221,Tidak Sehat,1,0,28.2,77.3,5.7,27.4,17.4,5.491,jagakarsa
2022-01-31,115.55501746263809,Tidak Sehat,1,0,28.1,79.4,6.4,29.5,17.4,0.0,kebun jeruk
2022-01-31,103.6320673204719,Tidak Sehat,1,0,28.4,76.8,5.9,29.9,16.3,0.0,kelapa gading
2022-01-31,121.13578083493216,Tidak Sehat,1,0,28.5,76.0,5.4,29.9,16.3,0.0,lubang buaya
2022-01-31,109.55481597112208,Tidak Sehat,1,0,28.33333333333333,77.6,3.7,18.3,17.4,0.0,us embassy 1
2022-01-31,115.66160716234542,Tidak Sehat,1,0,28.3,77.6,5.9,29.5,17.4,0.0,us embassy 2
2022-02-01,60.35650418110695,Sedang,2,1,28.3,81.1,5.8,23.8,24.3,0.003,bundaran hi
2022-02-01,76.891766331271,Sedang,2,1,27.9,81.8,5.5,23.8,24.3,2.409,jagakarsa
2022-02-01,69.38697811255552,Sedang,2,1,28.2,81.7,6.4,23.8,24.3,0.086,kebun jeruk
2022-02-01,58.67083453250351,Sedang,2,1,28.3,81.0,5.9,26.3,24.0,0.019,kelapa gading
2022-02-01,75.66581418243702,Sedang,2,1,28.0,81.4,5.1,26.3,24.0,0.082,lubang buaya
2022-02-01,59.06652543018598,Sedang,2,1,28.277777777777786,81.1,3.6,14.8,24.3,0.0,us embassy 1
2022-02-01,67.06603305896206,Sedang,2,1,28.2,81.3,5.8,23.8,24.3,0.057,us embassy 2
2022-02-02,68.54858350833149,Sedang,2,2,27.6,82.4,6.3,24.1,18.3,4.404,bundaran hi
2022-02-02,81.53743079706423,Sedang,2,2,27.4,82.3,6.3,24.1,18.3,7.327,jagakarsa
2022-02-02,76.91537488264946,Sedang,2,2,27.4,83.5,6.7,24.1,18.3,6.516,kebun jeruk
2022-02-02,67.14379300863088,Sedang,2,2,27.6,82.2,6.3,27.4,17.9,15.93,kelapa gading
2022-02-02,83.15205001829075,Sedang,2,2,27.6,81.7,6.1,27.4,17.9,8.624,lubang buaya
2022-02-02,65.54520062544373,Sedang,2,2,27.61111111111111,82.4,3.9,15.0,18.3,0.16,us embassy 1
2022-02-02,79.34499388220567,Sedang,2,2,27.6,82.5,6.4,24.1,18.3,6.392,us embassy 2
2022-02-03,53.11524644009966,Sedang,2,3,28.7,78.7,6.1,21.6,16.3,1.034,bundaran hi
2022-02-03,77.67638144714277,Sedang,2,3,28.4,79.1,5.8,21.6,16.3,2.295,jagakarsa
2022-02-03,69.66069375307187,Sedang,2,3,28.4,80.4,6.5,21.6,16.3,2.42,kebun jeruk
2022-02-03,60.54086137536194,Sedang,2,3,28.7,78.7,6.0,22.3,16.7,1.002,kelapa gading
2022-02-03,86.74011352599582,Sedang,2,3,28.7,78.2,5.5,22.3,16.7,1.692,lubang buaya
2022-02-03,52.44697589674101,Sedang,2,3,28.72222222222222,78.8,3.8,13.4,16.3,0.039,us embassy 1
2022-02-03,59.04547143737065,Sedang,2,3,28.6,79.1,6.1,21.6,16.3,1.656,us embassy 2
2022-02-04,49.96232769423559,Baik,2,4,26.9,86.9,5.3,27.4,21.5,101.867,bundaran hi
2022-02-04,73.19060382437574,Sedang,2,4,26.6,87.0,5.0,27.4,21.5,58.9,jagakarsa
2022-02-04,57.375,Sedang,2,4,26.9,86.8,5.8,27.4,21.5,72.658,kebun jeruk
2022-02-04,48.76361621646709,Baik,2,4,26.9,86.5,5.3,26.3,20.5,57.188,kelapa gading
2022-02-04,64.59583855472013,Sedang,2,4,26.7,86.7,4.6,26.3,20.5,69.661,lubang buaya
2022-02-04,52.055416886061174,Sedang,2,4,26.888888888888893,86.9,3.3,17.0,21.5,4.08,us embassy 1
2022-02-04,60.52886079378299,Sedang,2,4,26.8,86.9,5.3,27.4,21.5,83.28,us embassy 2
2022-02-05,57.32901698691173,Sedang,2,5,26.2,89.6,6.0,29.9,11.2,42.914,bundaran hi
2022-02-05,58.53657581453635,Sedang,2,5,26.1,89.6,6.0,29.9,11.2,34.161,jagakarsa
2022-02-05,62.26019910888332,Sedang,2,5,26.0,90.8,5.9,29.9,11.2,40.261,kebun jeruk
2022-02-05,54.458333333333336,Sedang,2,5,26.3,89.2,6.1,30.6,11.3,52.416,kelapa gading
2022-02-05,59.56423175995544,Sedang,2,5,26.3,88.8,6.0,30.6,11.3,43.553,lubang buaya
2022-02-05,57.189646642095674,Sedang,2,5,26.22222222222222,89.7,3.7,18.6,11.2,1.682,us embassy 1
