"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","31","74","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"01:00","30","73","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"02:00","29","72","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"03:00","29","72","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"04:00","29","72","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"05:00","30","72","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"06:00","30","73","25","10","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"07:00","30","73","25","10","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"08:00","30","73","25","10","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"09:00","30","73","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"10:00","29","72","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"11:00","28","70","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"12:00","25","68","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"13:00","23","64","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"14:00","22","63","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"15:00","21","62","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","21","61","25","8","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"18:00","20","61","25","8","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"19:00","21","61","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"20:00","21","62","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"21:00","23","65","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"22:00","24","66","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"23:00","25","67","25","9","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
