"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","26","58","38","15","60","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","26","58","38","15","60","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"05:00","27","59","38","14","60","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"06:00","29","62","38","14","59","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"07:00","31","64","38","15","59","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","33","66","38","14","58","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"10:00","32","65","38","14","58","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"11:00","32","66","38","14","58","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"12:00","33","67","38","14","59","0","Baik","Sedang","Baik","Baik","Sedang","Baik","hc","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","34","68","39","14","-","0","Baik","Sedang","Baik","Baik","-","Baik","hc","Sedang"
"15:00","35","69","39","14","-","0","Baik","Sedang","Baik","Baik","-","Baik","hc","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","36","71","39","14","-","0","Baik","Sedang","Baik","Baik","-","Baik","hc","Sedang"
"18:00","37","71","39","14","-","0","Baik","Sedang","Baik","Baik","-","Baik","hc","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","40","75","39","15","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","44","80","39","15","-","0","Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
