"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",30,76,16,6,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00",29,75,16,6,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00",28,73,16,6,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00",27,72,16,6,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00",26,70,16,6,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00",25,69,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00",23,66,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00",22,64,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00",20,62,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00",20,61,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00",19,60,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00",18,59,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00",17,58,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00",16,56,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00",15,55,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00",14,55,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00",14,54,16,5,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00",13,53,16,4,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00",12,52,16,4,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00",12,52,16,4,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00",12,51,16,4,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00",11,50,16,4,0,14,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"22:00",10,48,16,4,0,14,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"23:00",10,48,17,4,0,14,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
