"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",54,103,12,12,0,15,"Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"01:00",55,104,13,12,0,15,"Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"02:00",55,104,14,12,0,15,"Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"03:00",55,104,15,13,0,15,"Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"04:00",54,103,15,13,0,15,"Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"05:00",53,100,15,13,0,15,"Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00",51,95,15,13,0,15,"Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00",48,90,15,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00",46,88,14,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00",44,86,15,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00",44,85,15,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00",43,84,15,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00",42,83,14,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00",39,79,14,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00",36,76,13,12,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00",35,75,13,12,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00",35,75,13,12,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00",36,76,13,12,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00",36,76,12,12,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00",37,77,12,12,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00",37,77,12,12,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00",37,77,12,12,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00",37,78,14,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00",37,78,14,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
