"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",29,66,30,12,13,43,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00",26,63,26,12,13,42,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00",23,59,23,11,13,40,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00",20,56,19,10,13,39,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00",19,54,17,10,12,38,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00",18,53,16,10,12,38,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00",18,53,16,10,11,37,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00",18,53,15,10,11,37,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00",18,54,15,10,10,37,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00",18,53,13,9,10,36,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00",17,52,11,9,10,35,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00",16,51,9,9,10,34,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00",15,50,8,9,10,33,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"13:00",14,47,8,9,10,32,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"14:00",14,46,7,9,9,31,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"15:00",13,45,7,9,8,30,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"16:00",13,45,7,9,7,29,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"17:00",13,43,6,9,5,29,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"18:00",13,43,6,9,5,28,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"19:00",12,41,5,8,6,28,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"20:00",12,40,4,8,7,27,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"21:00",12,39,3,8,7,27,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"22:00",12,40,3,8,7,27,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"23:00",12,41,3,8,7,26,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
