"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",24,61,12,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00",24,61,12,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00",24,62,12,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00",25,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00",26,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00",26,64,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00",26,64,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00",26,64,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00",26,64,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00",26,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00",26,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00",26,64,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00",26,63,13,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00",25,63,12,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00",25,62,12,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00",24,61,12,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00",23,60,11,9,0,0,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
