"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","41","83","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"01:00","42","84","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"02:00","42","84","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"03:00","42","85","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","41","83","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","40","82","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"10:00","41","82","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","40","82","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"14:00","40","81","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","40","81","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","40","81","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","39","80","-","10","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"22:00","38","79","-","10","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"23:00","37","78","-","11","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
