"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","26","63","36","19","6","24","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00","25","62","36","19","6","23","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","26","63","36","20","6","23","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00","26","64","36","20","6","22","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","27","64","36","20","6","22","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","28","65","36","21","6","21","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","28","66","36","21","6","21","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","28","66","36","21","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","29","67","36","21","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","31","69","37","21","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","33","72","37","21","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","37","78","37","21","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","39","80","37","22","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","39","80","37","21","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","39","80","37","22","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","38","79","37","22","6","20","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
