"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","17","53","20","23","12","46","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","16","52","19","23","11","50","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","16","52","18","24","11","52","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"08:00","16","52","18","24","10","54","Baik","Sedang","Baik","Baik","Baik","Sedang","no2","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","15","51","17","24","10","56","Baik","Sedang","Baik","Baik","Baik","Sedang","no2","Sedang"
"11:00","15","50","16","24","9","57","Baik","Baik","Baik","Baik","Baik","Sedang","no2","Sedang"
"12:00","14","49","16","24","9","58","Baik","Baik","Baik","Baik","Baik","Sedang","no2","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","14","49","16","25","9","59","Baik","Baik","Baik","Baik","Baik","Sedang","no2","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","15","50","16","23","10","60","Baik","Baik","Baik","Baik","Baik","Sedang","no2","Sedang"
"19:00","15","50","16","23","11","60","Baik","Baik","Baik","Baik","Baik","Sedang","no2","Sedang"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","16","51","16","22","11","60","Baik","Sedang","Baik","Baik","Baik","Sedang","no2","Sedang"
"22:00","15","50","16","21","12","60","Baik","Baik","Baik","Baik","Baik","Sedang","no2","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
