"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","35","76","42","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","35","76","42","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00","34","74","43","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","31","70","43","10","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","31","70","43","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","35","75","45","10","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","39","81","46","10","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","46","92","46","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","47","93","46","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","47","93","46","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","47","93","46","9","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","48","94","45","10","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","48","94","44","11","11","36","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","47","93","44","12","11","35","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","46","92","43","12","11","35","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","46","92","42","13","11","35","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
