"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",37,77,15,13,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00",35,75,14,13,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00",34,74,13,12,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00",33,73,13,12,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00",32,72,12,12,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00",32,71,12,12,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00",31,70,12,11,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00",31,70,12,11,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00",30,69,11,11,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00",29,68,10,11,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00",28,67,10,11,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00",27,65,9,10,0,12,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00",26,63,9,10,0,12,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00",25,62,9,10,0,12,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00",23,61,9,10,0,12,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00",22,59,8,10,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00",22,59,9,10,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00",22,59,9,10,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00",22,59,11,10,0,13,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00",22,59,12,10,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00",23,60,13,10,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00",23,61,14,10,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00",23,60,14,10,0,14,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00",22,60,13,10,0,15,"Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
