"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","34","74","24","16","16","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00","34","74","24","16","16","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","41","83","25","15","16","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","40","81","25","14","16","44","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","39","81","24","14","16","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","38","79","25","14","16","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","37","77","25","14","16","42","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","37","77","25","14","16","40","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","37","77","26","14","16","40","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","38","78","26","13","16","40","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
