"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","17","52","9","8","0","42","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00","16","51","8","8","0","42","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","16","51","7","8","0","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00","16","51","7","8","0","43","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","17","52","7","8","0","44","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","17","53","7","8","0","45","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","17","53","7","8","0","45","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","17","53","7","8","0","46","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","18","54","7","8","0","46","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","18","54","6","8","0","47","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","19","55","6","8","0","47","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","20","56","6","8","0","48","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","20","57","6","8","0","50","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","21","57","7","10","0","52","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"15:00","21","57","7","11","0","52","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"16:00","21","58","7","12","0","53","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"17:00","21","58","7","13","0","53","Baik","Sedang","Baik","Baik","Baik","Sedang","pm25","Sedang"
"18:00","21","58","7","14","-","54","Baik","Sedang","Baik","Baik","-","Sedang","pm25","Sedang"
"19:00","21","58","7","15","-","-","Baik","Sedang","Baik","Baik","-","-","pm25","Sedang"
"20:00","21","58","7","16","-","-","Baik","Sedang","Baik","Baik","-","-","pm25","Sedang"
"21:00","21","59","7","17","-","-","Baik","Sedang","Baik","Baik","-","-","pm25","Sedang"
"22:00","21","59","8","19","-","-","Baik","Sedang","Baik","Baik","-","-","pm25","Sedang"
"23:00","21","60","10","20","-","-","Baik","Sedang","Baik","Baik","-","-","pm25","Sedang"
