"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","34","74","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","36","76","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"04:00","36","76","-","8","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","32","71","-","8","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"08:00","31","70","-","8","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"09:00","30","68","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"10:00","29","67","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"11:00","28","65","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"12:00","27","65","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","28","66","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"16:00","29","67","-","9","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"17:00","29","68","-","8","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","30","69","-","8","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"21:00","30","69","-","8","-","0","Baik","Sedang","-","Baik","-","Baik","pm25","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
