"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","8","29","17","18","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"01:00","8","29","17","18","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"02:00","8","29","17","17","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"03:00","8","28","17","17","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"04:00","8","27","17","17","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"05:00","8","28","17","16","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"06:00","8","29","17","16","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"07:00","8","30","17","15","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","9","32","17","14","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"11:00","9","32","17","13","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","9","33","17","14","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","10","35","18","14","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","10","36","18","14","14","35","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","10","38","18","13","14","34","Baik","Baik","Baik","Baik","Baik","Baik","hc","Baik"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","12","42","19","13","14","34","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
