Waktu,ISPU PM10,ISPU PM2.5,ISPU SO2,ISPU CO,ISPU O3,ISPU NO2,Status By PM10,Status By PM2.5,Status By SO2,Status By CO,Status By O3,Status By NO2,Critical Parameter,Overall ISPU Status,datetime
00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T00:00:00Z
01:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T01:00:00Z
02:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T02:00:00Z
03:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T03:00:00Z
04:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T04:00:00Z
05:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T05:00:00Z
06:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T06:00:00Z
07:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T07:00:00Z
08:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T08:00:00Z
09:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T09:00:00Z
10:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T10:00:00Z
11:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T11:00:00Z
12:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T12:00:00Z
13:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T13:00:00Z
14:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T14:00:00Z
15:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T15:00:00Z
16:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T16:00:00Z
17:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T17:00:00Z
18:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T18:00:00Z
19:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T19:00:00Z
20:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T20:00:00Z
21:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T21:00:00Z
22:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T22:00:00Z
23:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-02T23:00:00Z
00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T00:00:00Z
01:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T01:00:00Z
02:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T02:00:00Z
03:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T03:00:00Z
04:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T04:00:00Z
05:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T05:00:00Z
06:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T06:00:00Z
07:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T07:00:00Z
08:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T08:00:00Z
09:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T09:00:00Z
10:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T10:00:00Z
11:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T11:00:00Z
12:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T12:00:00Z
13:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T13:00:00Z
14:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T14:00:00Z
15:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T15:00:00Z
16:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T16:00:00Z
17:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T17:00:00Z
18:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T18:00:00Z
19:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T19:00:00Z
20:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T20:00:00Z
21:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T21:00:00Z
22:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T22:00:00Z
23:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-03T23:00:00Z
00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T00:00:00Z
01:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T01:00:00Z
02:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T02:00:00Z
03:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T03:00:00Z
04:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T04:00:00Z
05:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T05:00:00Z
06:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T06:00:00Z
07:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T07:00:00Z
08:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T08:00:00Z
09:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T09:00:00Z
10:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T10:00:00Z
11:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T11:00:00Z
12:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T12:00:00Z
13:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T13:00:00Z
14:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T14:00:00Z
15:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T15:00:00Z
16:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T16:00:00Z
17:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T17:00:00Z
18:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T18:00:00Z
19:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T19:00:00Z
20:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T20:00:00Z
21:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T21:00:00Z
22:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T22:00:00Z
23:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-04T23:00:00Z
00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T00:00:00Z
01:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T01:00:00Z
02:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T02:00:00Z
03:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T03:00:00Z
04:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T04:00:00Z
05:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T05:00:00Z
06:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T06:00:00Z
07:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T07:00:00Z
08:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T08:00:00Z
09:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T09:00:00Z
10:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T10:00:00Z
11:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T11:00:00Z
12:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T12:00:00Z
13:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T13:00:00Z
14:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T14:00:00Z
15:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T15:00:00Z
16:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T16:00:00Z
17:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T17:00:00Z
18:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T18:00:00Z
19:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T19:00:00Z
20:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T20:00:00Z
21:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T21:00:00Z
22:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T22:00:00Z
23:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-05T23:00:00Z
00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T00:00:00Z
01:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T01:00:00Z
02:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T02:00:00Z
03:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T03:00:00Z
04:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T04:00:00Z
05:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T05:00:00Z
06:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T06:00:00Z
07:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T07:00:00Z
08:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T08:00:00Z
09:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T09:00:00Z
10:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T10:00:00Z
11:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T11:00:00Z
12:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T12:00:00Z
13:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T13:00:00Z
14:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T14:00:00Z
15:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T15:00:00Z
16:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T16:00:00Z
17:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T17:00:00Z
18:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T18:00:00Z
19:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T19:00:00Z
20:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T20:00:00Z
21:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T21:00:00Z
22:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022-01-06T22:00:00Z
23:00,-,86.553884711779446,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-06T23:00:00Z
00:00,-,87.0211242391694,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T00:00:00Z
01:00,-,86.8945619863613,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T01:00:00Z
02:00,-,86.6522366522367,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T02:00:00Z
03:00,-,86.3185742133111,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T03:00:00Z
04:00,-,85.9319351009102,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T04:00:00Z
05:00,-,85.4400493988595,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T05:00:00Z
06:00,-,84.8370927318296,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T06:00:00Z
07:00,-,84.1970517692079,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T07:00:00Z
08:00,-,83.5344313163862,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T08:00:00Z
09:00,-,82.8422552106763,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T09:00:00Z
10:00,-,82.0904004196538,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T10:00:00Z
11:00,-,81.2323361595478,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T11:00:00Z
12:00,-,80.2819958392714,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T12:00:00Z
13:00,-,79.3073593073593,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T13:00:00Z
14:00,-,78.3625730994152,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T14:00:00Z
15:00,-,77.463500019891,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T15:00:00Z
16:00,-,76.5947829773439,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T16:00:00Z
17:00,-,75.7521738618848,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T17:00:00Z
18:00,-,74.9515455304929,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T18:00:00Z
19:00,-,74.1933948796041,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T19:00:00Z
20:00,-,73.4723354571167,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T20:00:00Z
21:00,-,72.7750890636553,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T21:00:00Z
22:00,-,72.1028762382145,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T22:00:00Z
23:00,-,71.4468188013894,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-07T23:00:00Z
00:00,-,55.3884711779449,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T00:00:00Z
01:00,-,55.093462823726,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T01:00:00Z
02:00,-,55.1065162907268,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T02:00:00Z
03:00,-,55.2722953216374,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T03:00:00Z
04:00,-,55.5607769423559,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T04:00:00Z
05:00,-,55.9236633249791,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T05:00:00Z
06:00,-,56.3454767872061,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T06:00:00Z
07:00,-,56.8047723475355,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T07:00:00Z
08:00,-,57.2664299637984,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T08:00:00Z
09:00,-,57.7354845446951,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T09:00:00Z
10:00,-,58.2046973494342,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T10:00:00Z
11:00,-,58.6522730437204,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T11:00:00Z
12:00,-,59.0771801298117,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T12:00:00Z
13:00,-,59.4719686120062,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T13:00:00Z
14:00,-,59.8423141186299,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T14:00:00Z
15:00,-,60.187578320802,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T15:00:00Z
16:00,-,60.5161801562731,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T16:00:00Z
17:00,-,60.8166829109812,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T17:00:00Z
18:00,-,61.0770346919931,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T18:00:00Z
19:00,-,61.3345864661654,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T19:00:00Z
20:00,-,61.6123642439432,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T20:00:00Z
21:00,-,61.9194767221083,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T21:00:00Z
22:00,-,62.2452871308707,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T22:00:00Z
23:00,-,62.573316972988,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-08T23:00:00Z
00:00,-,70.4939431913116,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T00:00:00Z
01:00,-,70.5879281537176,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T01:00:00Z
02:00,-,70.4069200779727,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T02:00:00Z
03:00,-,70.1193086883876,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T03:00:00Z
04:00,-,69.8475355054302,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T04:00:00Z
05:00,-,69.5810707323865,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T05:00:00Z
06:00,-,69.2684091180332,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T06:00:00Z
07:00,-,68.8890194235589,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T07:00:00Z
08:00,-,68.4802283486494,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T08:00:00Z
09:00,-,68.0539891395155,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T09:00:00Z
10:00,-,67.6487620566568,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T10:00:00Z
11:00,-,67.2941033138402,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T11:00:00Z
12:00,-,66.9964173253647,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T12:00:00Z
13:00,-,66.7386472132713,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T13:00:00Z
14:00,-,66.5107212475634,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T14:00:00Z
15:00,-,66.3191181077695,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T15:00:00Z
16:00,-,66.1583493046342,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T16:00:00Z
17:00,-,66.0427109440268,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T17:00:00Z
18:00,-,65.9535351536737,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T18:00:00Z
19:00,-,65.8461257309942,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T19:00:00Z
20:00,-,65.691261884871,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T20:00:00Z
21:00,-,65.4766651477178,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T21:00:00Z
22:00,-,65.1999110094076,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T22:00:00Z
23:00,-,64.8802997076024,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-09T23:00:00Z
00:00,-,56.3492063492063,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T00:00:00Z
01:00,-,56.0411445279866,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T01:00:00Z
02:00,-,55.8096630465052,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T02:00:00Z
03:00,-,55.6325710108605,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T03:00:00Z
04:00,-,55.3707184628237,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T04:00:00Z
05:00,-,55.0534321915901,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T05:00:00Z
06:00,-,54.7283387039026,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T06:00:00Z
07:00,-,54.4414421470342,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T07:00:00Z
08:00,-,54.1991552956465,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T08:00:00Z
09:00,-,54.0178571428571,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T09:00:00Z
10:00,-,53.8775917065391,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T10:00:00Z
11:00,-,53.7598336118073,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T11:00:00Z
12:00,-,53.6417164706638,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T12:00:00Z
13:00,-,53.5356247762263,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T13:00:00Z
14:00,-,53.4290587580061,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T14:00:00Z
15:00,-,53.3110119047619,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T15:00:00Z
16:00,-,53.1844316674038,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T16:00:00Z
17:00,-,53.0408776571057,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T17:00:00Z
18:00,-,52.8992437233434,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T18:00:00Z
19:00,-,52.7550647451963,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T19:00:00Z
20:00,-,52.6104447627004,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T20:00:00Z
21:00,-,52.4770733652312,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T21:00:00Z
22:00,-,52.3441756565326,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T22:00:00Z
23:00,-,52.2149557922584,-,-,-,-,-,Sedang,-,-,-,-,pm25,Sedang,2022-01-10T23:00:00Z
00:00,-,47.5537634408602,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T00:00:00Z
01:00,-,46.9556451612903,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T01:00:00Z
02:00,-,46.173835125448,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T02:00:00Z
03:00,-,45.2452956989247,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T03:00:00Z
04:00,-,44.3790322580645,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T04:00:00Z
05:00,-,43.75,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T05:00:00Z
06:00,-,43.3352534562212,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T06:00:00Z
07:00,-,43.0309139784947,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T07:00:00Z
08:00,-,42.8643966547193,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T08:00:00Z
09:00,-,42.7258064516129,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T09:00:00Z
10:00,-,42.505826076291,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T10:00:00Z
11:00,-,42.2501414827392,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T11:00:00Z
12:00,-,42.0531680151309,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T12:00:00Z
13:00,-,41.9276399647025,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T13:00:00Z
14:00,-,41.8849370462274,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T14:00:00Z
15:00,-,41.9173224941624,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T15:00:00Z
16:00,-,41.9828501429155,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T16:00:00Z
17:00,-,42.04765220082,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T17:00:00Z
18:00,-,42.0721581306488,-,-,-,-,-,Baik,-,-,-,-,pm25,Baik,2022-01-11T18:00:00Z
