tanggal,station,ISPU PM2.5,prediksi_pm25,residual,abs_error,kategori_aktual,kategori_prediksi
2024-12-26,kebun jeruk,57.444836,52.606045,4.838791,4.838791,Sedang,Sedang
2024-12-27,kebun jeruk,54.36589,50.283875,4.082016,4.082016,Sedang,Sedang
2024-12-28,kebun jeruk,66.11854,58.870056,7.2484818,7.2484818,Sedang,Sedang
2024-12-29,kebun jeruk,61.519848,64.83058,-3.3107338,3.3107338,Sedang,Sedang
2024-12-30,kebun jeruk,54.623,55.583675,-0.9606743,0.9606743,Sedang,Sedang
2024-12-31,kebun jeruk,28.216011,43.03475,-14.818741,14.818741,Baik,Baik
2024-07-21,kelapa gading,85.57957,86.805954,-1.226387,1.226387,Sedang,Sedang
2024-07-22,kelapa gading,64.18041,81.23553,-17.055115,17.055115,Sedang,Sedang
2024-07-23,kelapa gading,67.653305,79.16118,-11.507874,11.507874,Sedang,Sedang
2024-07-24,kelapa gading,107.91471,81.35452,26.560188,26.560188,Tidak Sehat,Sedang
2024-07-25,kelapa gading,93.85633,92.70525,1.1510773,1.1510773,Sedang,Sedang
2024-07-26,kelapa gading,85.721176,80.62817,5.09301,5.09301,Sedang,Sedang
2024-07-27,kelapa gading,98.32177,87.065765,11.256004,11.256004,Sedang,Sedang
2024-07-28,kelapa gading,98.928246,90.84706,8.081184,8.081184,Sedang,Sedang
2024-07-29,kelapa gading,93.189575,90.506485,2.6830902,2.6830902,Sedang,Sedang
2024-07-30,kelapa gading,95.45227,87.56027,7.8919983,7.8919983,Sedang,Sedang
2024-07-31,kelapa gading,107.734215,98.97576,8.758453,8.758453,Tidak Sehat,Sedang
2024-08-01,kelapa gading,94.441696,96.53929,-2.0975952,2.0975952,Sedang,Sedang
2024-08-02,kelapa gading,90.38581,89.14928,1.2365341,1.2365341,Sedang,Sedang
2024-08-03,kelapa gading,71.56485,83.817345,-12.252495,12.252495,Sedang,Sedang
2024-08-04,kelapa gading,77.37285,72.02231,5.35054,5.35054,Sedang,Sedang
2024-08-05,kelapa gading,79.80042,80.290596,-0.49017334,0.49017334,Sedang,Sedang
2024-08-06,kelapa gading,78.99565,78.906334,0.08931732,0.08931732,Sedang,Sedang
2024-08-07,kelapa gading,67.04058,81.73643,-14.695847,14.695847,Sedang,Sedang
2024-08-08,kelapa gading,105.48707,80.49128,24.995789,24.995789,Tidak Sehat,Sedang
2024-08-09,kelapa gading,93.83078,92.5945,1.2362823,1.2362823,Sedang,Sedang
2024-08-10,kelapa gading,85.45751,76.38589,9.071625,9.071625,Sedang,Sedang
2024-08-11,kelapa gading,79.24341,78.82058,0.42282867,0.42282867,Sedang,Sedang
2024-08-12,kelapa gading,82.358025,81.96118,0.39684296,0.39684296,Sedang,Sedang
2024-08-13,kelapa gading,91.90573,83.59364,8.312088,8.312088,Sedang,Sedang
2024-08-14,kelapa gading,98.35088,84.90003,13.450851,13.450851,Sedang,Sedang
2024-08-15,kelapa gading,94.067894,93.04811,1.019783,1.019783,Sedang,Sedang
2024-08-16,kelapa gading,92.99679,91.63895,1.3578415,1.3578415,Sedang,Sedang
2024-08-17,kelapa gading,95.073395,89.75928,5.3141174,5.3141174,Sedang,Sedang
2024-08-18,kelapa gading,89.274185,82.978165,6.2960205,6.2960205,Sedang,Sedang
2024-08-19,kelapa gading,86.66096,86.45765,0.2033081,0.2033081,Sedang,Sedang
2024-08-20,kelapa gading,88.17446,86.17391,2.0005493,2.0005493,Sedang,Sedang
2024-08-21,kelapa gading,99.91561,93.211365,6.7042465,6.7042465,Sedang,Sedang
2024-08-22,kelapa gading,97.10406,92.369095,4.7349625,4.7349625,Sedang,Sedang
2024-08-23,kelapa gading,78.85022,84.47172,-5.621498,5.621498,Sedang,Sedang
2024-08-24,kelapa gading,94.35304,80.81608,13.536964,13.536964,Sedang,Sedang
2024-08-25,kelapa gading,96.001175,92.895645,3.1055298,3.1055298,Sedang,Sedang
2024-08-26,kelapa gading,81.988144,82.293144,-0.3050003,0.3050003,Sedang,Sedang
2024-08-27,kelapa gading,102.172874,83.795204,18.37767,18.37767,Tidak Sehat,Sedang
2024-08-28,kelapa gading,96.365906,95.3509,1.015007,1.015007,Sedang,Sedang
2024-08-29,kelapa gading,92.86901,90.802536,2.066475,2.066475,Sedang,Sedang
2024-08-30,kelapa gading,101.05428,90.42272,10.631561,10.631561,Tidak Sehat,Sedang
2024-08-31,kelapa gading,79.62443,93.68746,-14.063034,14.063034,Sedang,Sedang
2024-09-01,kelapa gading,75.34609,73.4843,1.8617935,1.8617935,Sedang,Sedang
2024-09-02,kelapa gading,82.40701,77.78397,4.6230392,4.6230392,Sedang,Sedang
2024-09-03,kelapa gading,99.65145,83.659035,15.992416,15.992416,Sedang,Sedang
2024-09-04,kelapa gading,90.965836,91.11237,-0.14653778,0.14653778,Sedang,Sedang
2024-09-05,kelapa gading,74.07275,79.09362,-5.020874,5.020874,Sedang,Sedang
2024-09-06,kelapa gading,76.3445,76.849945,-0.5054474,0.5054474,Sedang,Sedang
2024-09-07,kelapa gading,78.54107,74.2675,4.273567,4.273567,Sedang,Sedang
2024-09-08,kelapa gading,77.57026,68.42938,9.140877,9.140877,Sedang,Sedang
2024-09-09,kelapa gading,70.64205,68.2196,2.4224548,2.4224548,Sedang,Sedang
2024-09-10,kelapa gading,75.27103,70.047554,5.2234726,5.2234726,Sedang,Sedang
2024-09-11,kelapa gading,66.953156,79.648766,-12.69561,12.69561,Sedang,Sedang
2024-09-12,kelapa gading,77.87479,69.64331,8.231476,8.231476,Sedang,Sedang
2024-09-13,kelapa gading,76.15455,81.352356,-5.1978073,5.1978073,Sedang,Sedang
2024-09-14,kelapa gading,84.620575,78.925026,5.695549,5.695549,Sedang,Sedang
2024-09-15,kelapa gading,82.91671,81.829704,1.0870056,1.0870056,Sedang,Sedang
2024-09-16,kelapa gading,81.592026,77.81824,3.7737885,3.7737885,Sedang,Sedang
2024-09-17,kelapa gading,86.59389,79.13989,7.4539948,7.4539948,Sedang,Sedang
2024-09-18,kelapa gading,80.04479,83.40336,-3.3585663,3.3585663,Sedang,Sedang
2024-09-19,kelapa gading,85.12651,80.750786,4.375725,4.375725,Sedang,Sedang
2024-09-20,kelapa gading,82.527016,82.43001,0.09700775,0.09700775,Sedang,Sedang
2024-09-21,kelapa gading,43.447968,78.71529,-35.26732,35.26732,Baik,Sedang
2024-09-22,kelapa gading,102.80176,62.852966,39.94879,39.94879,Tidak Sehat,Sedang
2024-09-23,kelapa gading,90.13774,93.960144,-3.822403,3.822403,Sedang,Sedang
2024-09-24,kelapa gading,78.160065,83.38785,-5.227783,5.227783,Sedang,Sedang
2024-09-25,kelapa gading,88.7126,79.054276,9.658325,9.658325,Sedang,Sedang
2024-09-26,kelapa gading,78.735855,75.67216,3.0636978,3.0636978,Sedang,Sedang
2024-09-27,kelapa gading,78.220924,77.6509,0.5700226,0.5700226,Sedang,Sedang
2024-09-28,kelapa gading,75.232895,71.33343,3.8994675,3.8994675,Sedang,Sedang
2024-09-29,kelapa gading,87.35197,69.87005,17.481918,17.481918,Sedang,Sedang
2024-09-30,kelapa gading,76.894394,79.5894,-2.6950073,2.6950073,Sedang,Sedang
2024-10-01,kelapa gading,83.23533,75.36064,7.874687,7.874687,Sedang,Sedang
2024-10-02,kelapa gading,89.91514,86.05935,3.8557892,3.8557892,Sedang,Sedang
2024-10-03,kelapa gading,92.1244,86.95096,5.173439,5.173439,Sedang,Sedang
2024-10-04,kelapa gading,84.45878,88.391685,-3.932907,3.932907,Sedang,Sedang
2024-10-05,kelapa gading,80.66448,79.254326,1.4101562,1.4101562,Sedang,Sedang
2024-10-06,kelapa gading,76.253075,81.337845,-5.08477,5.08477,Sedang,Sedang
2024-10-07,kelapa gading,103.40681,76.214355,27.192451,27.192451,Tidak Sehat,Sedang
2024-10-08,kelapa gading,87.907036,85.03279,2.8742447,2.8742447,Sedang,Sedang
2024-10-09,kelapa gading,76.47783,82.941284,-6.463455,6.463455,Sedang,Sedang
2024-10-10,kelapa gading,82.69622,82.26506,0.43115997,0.43115997,Sedang,Sedang
2024-10-11,kelapa gading,87.98679,84.77439,3.2124023,3.2124023,Sedang,Sedang
2024-10-12,kelapa gading,79.323494,78.45239,0.8711014,0.8711014,Sedang,Sedang
2024-10-13,kelapa gading,88.44608,73.39145,15.054634,15.054634,Sedang,Sedang
2024-10-14,kelapa gading,97.54683,72.342926,25.203903,25.203903,Sedang,Sedang
2024-10-15,kelapa gading,77.66581,89.63609,-11.9702835,11.9702835,Sedang,Sedang
2024-10-16,kelapa gading,78.88345,82.3049,-3.4214478,3.4214478,Sedang,Sedang
2024-10-17,kelapa gading,76.747536,82.04583,-5.298294,5.298294,Sedang,Sedang
2024-10-18,kelapa gading,68.591644,78.25553,-9.663887,9.663887,Sedang,Sedang
2024-10-19,kelapa gading,92.94431,75.12522,17.819092,17.819092,Sedang,Sedang
2024-10-20,kelapa gading,78.08597,92.35047,-14.2645035,14.2645035,Sedang,Sedang
2024-10-21,kelapa gading,63.050472,65.46423,-2.4137611,2.4137611,Sedang,Sedang
2024-10-22,kelapa gading,89.929,78.47672,11.452278,11.452278,Sedang,Sedang
2024-10-23,kelapa gading,91.43245,84.51237,6.920082,6.920082,Sedang,Sedang
2024-10-24,kelapa gading,72.552475,85.03629,-12.483818,12.483818,Sedang,Sedang
2024-10-25,kelapa gading,73.74337,71.09476,2.648613,2.648613,Sedang,Sedang
2024-10-26,kelapa gading,72.4538,73.21193,-0.75813293,0.75813293,Sedang,Sedang
2024-10-27,kelapa gading,71.386536,72.34546,-0.95892334,0.95892334,Sedang,Sedang
2024-10-28,kelapa gading,77.603165,74.17183,3.4313354,3.4313354,Sedang,Sedang
2024-10-29,kelapa gading,77.78806,85.5808,-7.79274,7.79274,Sedang,Sedang
2024-10-30,kelapa gading,84.51939,86.60094,-2.0815506,2.0815506,Sedang,Sedang
2024-10-31,kelapa gading,82.36852,86.56379,-4.1952667,4.1952667,Sedang,Sedang
2024-11-01,kelapa gading,86.823494,81.55998,5.2635117,5.2635117,Sedang,Sedang
2024-11-02,kelapa gading,89.9242,82.82078,7.103424,7.103424,Sedang,Sedang
2024-11-03,kelapa gading,69.65115,66.30477,3.3463821,3.3463821,Sedang,Sedang
2024-11-04,kelapa gading,66.803734,65.37796,1.4257736,1.4257736,Sedang,Sedang
2024-11-05,kelapa gading,68.123856,79.28426,-11.160408,11.160408,Sedang,Sedang
2024-11-06,kelapa gading,66.207375,75.72475,-9.517372,9.517372,Sedang,Sedang
2024-11-07,kelapa gading,78.82057,72.2182,6.602371,6.602371,Sedang,Sedang
2024-11-08,kelapa gading,91.698845,81.2375,10.461342,10.461342,Sedang,Sedang
2024-11-09,kelapa gading,96.10709,90.62728,5.4798126,5.4798126,Sedang,Sedang
2024-11-10,kelapa gading,80.99917,88.071785,-7.0726166,7.0726166,Sedang,Sedang
2024-11-11,kelapa gading,74.879486,68.64753,6.2319565,6.2319565,Sedang,Sedang
2024-11-12,kelapa gading,60.64804,68.11926,-7.471222,7.471222,Sedang,Sedang
2024-11-13,kelapa gading,77.335915,69.72685,7.609062,7.609062,Sedang,Sedang
2024-11-14,kelapa gading,94.22883,77.34766,16.881172,16.881172,Sedang,Sedang
2024-11-15,kelapa gading,106.71614,90.65644,16.0597,16.0597,Tidak Sehat,Sedang
2024-11-16,kelapa gading,104.659325,95.381355,9.277969,9.277969,Tidak Sehat,Sedang
2024-11-17,kelapa gading,128.1157,84.658485,43.457222,43.457222,Tidak Sehat,Sedang
2024-11-18,kelapa gading,81.04154,102.11112,-21.06958,21.06958,Sedang,Tidak Sehat
2024-11-19,kelapa gading,68.246735,79.0093,-10.762566,10.762566,Sedang,Sedang
2024-11-20,kelapa gading,64.73288,80.88018,-16.1473,16.1473,Sedang,Sedang
2024-11-21,kelapa gading,70.45856,76.244835,-5.786278,5.786278,Sedang,Sedang
2024-11-22,kelapa gading,59.162384,75.82819,-16.66581,16.66581,Sedang,Sedang
2024-11-23,kelapa gading,55.611034,67.98236,-12.371326,12.371326,Sedang,Sedang
2024-11-24,kelapa gading,52.21385,53.248634,-1.0347862,1.0347862,Sedang,Sedang
2024-11-25,kelapa gading,48.255512,59.915165,-11.659653,11.659653,Baik,Sedang
2024-11-26,kelapa gading,61.25237,46.480812,14.771557,14.771557,Sedang,Baik
2024-11-27,kelapa gading,61.774,65.36269,-3.5886955,3.5886955,Sedang,Sedang
2024-11-28,kelapa gading,46.325706,64.70938,-18.383675,18.383675,Baik,Sedang
2024-11-29,kelapa gading,52.541332,51.617813,0.92351913,0.92351913,Sedang,Sedang
2024-11-30,kelapa gading,38.46989,46.783913,-8.314022,8.314022,Baik,Baik
2024-12-01,kelapa gading,39.75698,53.93617,-14.179188,14.179188,Baik,Sedang
2024-12-02,kelapa gading,30.190634,35.99931,-5.808676,5.808676,Baik,Baik
2024-12-03,kelapa gading,22.687246,35.22456,-12.537313,12.537313,Baik,Baik
2024-12-04,kelapa gading,30.011541,38.67703,-8.665487,8.665487,Baik,Baik
2024-12-05,kelapa gading,30.069304,43.017742,-12.948439,12.948439,Baik,Baik
2024-12-06,kelapa gading,42.47155,41.830444,0.64110565,0.64110565,Baik,Baik
2024-12-07,kelapa gading,72.60375,46.651047,25.952705,25.952705,Sedang,Baik
2024-12-08,kelapa gading,77.96424,71.370346,6.593895,6.593895,Sedang,Sedang
2024-12-09,kelapa gading,58.032413,52.821472,5.2109413,5.2109413,Sedang,Sedang
2024-12-10,kelapa gading,49.138092,50.39713,-1.259037,1.259037,Baik,Sedang
2024-12-11,kelapa gading,16.63879,49.314854,-32.676064,32.676064,Baik,Baik
2024-12-12,kelapa gading,37.86047,45.478592,-7.618122,7.618122,Baik,Baik
2024-12-13,kelapa gading,45.916348,39.741383,6.174965,6.174965,Baik,Baik
2024-12-14,kelapa gading,49.21793,44.048946,5.1689835,5.1689835,Baik,Baik
2024-12-15,kelapa gading,34.23263,34.314182,-0.0815506,0.0815506,Baik,Baik
2024-12-16,kelapa gading,32.65972,38.590176,-5.9304543,5.9304543,Baik,Baik
2024-12-17,kelapa gading,39.527218,48.442806,-8.915588,8.915588,Baik,Baik
2024-12-18,kelapa gading,37.91329,53.417976,-15.504688,15.504688,Baik,Sedang
2024-12-19,kelapa gading,23.75673,49.81848,-26.061752,26.061752,Baik,Baik
2024-12-20,kelapa gading,36.67437,40.602287,-3.9279175,3.9279175,Baik,Baik
2024-12-21,kelapa gading,43.12403,39.336525,3.787506,3.787506,Baik,Baik
2024-12-22,kelapa gading,53.456894,45.451263,8.0056305,8.0056305,Sedang,Baik
2024-12-23,kelapa gading,53.273617,52.998234,0.275383,0.275383,Sedang,Sedang
2024-12-24,kelapa gading,59.954746,54.991283,4.963463,4.963463,Sedang,Sedang
2024-12-25,kelapa gading,46.25134,54.016693,-7.765354,7.765354,Baik,Sedang
2024-12-26,kelapa gading,56.990067,55.02164,1.9684258,1.9684258,Sedang,Sedang
2024-12-27,kelapa gading,53.930668,52.481365,1.4493027,1.4493027,Sedang,Sedang
2024-12-28,kelapa gading,66.06591,58.87395,7.1919594,7.1919594,Sedang,Sedang
2024-12-29,kelapa gading,61.303337,59.94303,1.3603058,1.3603058,Sedang,Sedang
2024-12-30,kelapa gading,55.55089,55.70443,-0.15353775,0.15353775,Sedang,Sedang
2024-12-31,kelapa gading,33.698288,46.43311,-12.734821,12.734821,Baik,Baik
2024-07-21,lubang buaya,80.88119,84.01342,-3.1322327,3.1322327,Sedang,Sedang
2024-07-22,lubang buaya,80.32002,79.37005,0.94997406,0.94997406,Sedang,Sedang
2024-07-23,lubang buaya,81.72453,87.58306,-5.858528,5.858528,Sedang,Sedang
2024-07-24,lubang buaya,85.843506,89.47796,-3.6344528,3.6344528,Sedang,Sedang
2024-07-25,lubang buaya,74.316216,88.02525,-13.709038,13.709038,Sedang,Sedang
2024-07-26,lubang buaya,76.26293,75.38549,0.8774414,0.8774414,Sedang,Sedang
2024-07-27,lubang buaya,89.17512,85.124016,4.0511017,4.0511017,Sedang,Sedang
2024-07-28,lubang buaya,91.65365,90.13028,1.5233688,1.5233688,Sedang,Sedang
2024-07-29,lubang buaya,92.86323,90.562546,2.300682,2.300682,Sedang,Sedang
2024-07-30,lubang buaya,85.750946,90.25183,-4.500885,4.500885,Sedang,Sedang
2024-07-31,lubang buaya,106.613914,99.87111,6.7428055,6.7428055,Tidak Sehat,Sedang
2024-08-01,lubang buaya,89.54857,100.71986,-11.171288,11.171288,Sedang,Tidak Sehat
2024-08-02,lubang buaya,76.757675,87.79437,-11.036697,11.036697,Sedang,Sedang
2024-08-03,lubang buaya,62.158173,78.74768,-16.589508,16.589508,Sedang,Sedang
2024-08-04,lubang buaya,52.78212,66.75004,-13.967918,13.967918,Sedang,Sedang
2024-08-05,lubang buaya,67.77866,72.515175,-4.736511,4.736511,Sedang,Sedang
2024-08-06,lubang buaya,76.833336,75.88245,0.9508896,0.9508896,Sedang,Sedang
2024-08-07,lubang buaya,80.94333,85.05441,-4.111084,4.111084,Sedang,Sedang
2024-08-08,lubang buaya,91.79797,86.72926,5.0687103,5.0687103,Sedang,Sedang
2024-08-09,lubang buaya,87.166664,86.250374,0.9162903,0.9162903,Sedang,Sedang
2024-08-10,lubang buaya,75.89486,72.972984,2.921875,2.921875,Sedang,Sedang
2024-08-11,lubang buaya,71.64293,75.824425,-4.1814957,4.1814957,Sedang,Sedang
2024-08-12,lubang buaya,67.56967,81.62811,-14.058441,14.058441,Sedang,Sedang
2024-08-13,lubang buaya,84.413185,80.09292,4.3202667,4.3202667,Sedang,Sedang
2024-08-14,lubang buaya,86.24761,85.43582,0.81179047,0.81179047,Sedang,Sedang
2024-08-15,lubang buaya,88.08009,93.01939,-4.939293,4.939293,Sedang,Sedang
2024-08-16,lubang buaya,85.40958,92.60408,-7.194504,7.194504,Sedang,Sedang
2024-08-17,lubang buaya,91.4831,87.03337,4.44973,4.44973,Sedang,Sedang
2024-08-18,lubang buaya,89.73946,84.931076,4.8083878,4.8083878,Sedang,Sedang
2024-08-19,lubang buaya,83.81416,90.85105,-7.036888,7.036888,Sedang,Sedang
2024-08-20,lubang buaya,88.07895,89.624504,-1.5455551,1.5455551,Sedang,Sedang
2024-08-21,lubang buaya,95.57623,97.44111,-1.8648758,1.8648758,Sedang,Sedang
2024-08-22,lubang buaya,97.29389,96.50196,0.79193115,0.79193115,Sedang,Sedang
2024-08-23,lubang buaya,103.90378,86.2801,17.62368,17.62368,Tidak Sehat,Sedang
2024-08-24,lubang buaya,86.242516,97.31403,-11.071518,11.071518,Sedang,Sedang
2024-08-25,lubang buaya,87.17152,89.51893,-2.347412,2.347412,Sedang,Sedang
2024-08-26,lubang buaya,77.3129,84.54798,-7.2350845,7.2350845,Sedang,Sedang
2024-08-27,lubang buaya,85.68588,85.80587,-0.11998749,0.11998749,Sedang,Sedang
2024-08-28,lubang buaya,83.01987,97.07551,-14.055641,14.055641,Sedang,Sedang
2024-08-29,lubang buaya,112.19155,91.41919,20.772362,20.772362,Tidak Sehat,Sedang
2024-08-30,lubang buaya,91.400696,101.21861,-9.817917,9.817917,Sedang,Tidak Sehat
2024-08-31,lubang buaya,117.42124,87.49417,29.92707,29.92707,Tidak Sehat,Sedang
2024-09-01,lubang buaya,87.89592,97.99997,-10.10405,10.10405,Sedang,Sedang
2024-09-02,lubang buaya,15.407619,84.75542,-69.34779,69.34779,Baik,Sedang
2024-09-03,lubang buaya,73.29288,66.032814,7.260063,7.260063,Sedang,Sedang
2024-09-04,lubang buaya,76.096565,89.71366,-13.617096,13.617096,Sedang,Sedang
2024-09-05,lubang buaya,110.97727,74.79275,36.184525,36.184525,Tidak Sehat,Sedang
2024-09-06,lubang buaya,72.09709,94.60391,-22.50682,22.50682,Sedang,Sedang
2024-09-07,lubang buaya,86.60962,72.873,13.736618,13.736618,Sedang,Sedang
2024-09-08,lubang buaya,85.0372,77.88829,7.1489105,7.1489105,Sedang,Sedang
2024-09-09,lubang buaya,66.23691,74.84575,-8.608841,8.608841,Sedang,Sedang
2024-09-10,lubang buaya,61.28981,73.038315,-11.748505,11.748505,Sedang,Sedang
2024-09-11,lubang buaya,55.1501,81.115715,-25.965614,25.965614,Sedang,Sedang
2024-09-12,lubang buaya,65.58933,67.77088,-2.181549,2.181549,Sedang,Sedang
2024-09-13,lubang buaya,61.058804,76.82749,-15.768688,15.768688,Sedang,Sedang
2024-09-14,lubang buaya,67.212616,72.92799,-5.715378,5.715378,Sedang,Sedang
2024-09-15,lubang buaya,71.371376,73.72085,-2.349472,2.349472,Sedang,Sedang
2024-09-16,lubang buaya,71.166565,73.66524,-2.4986725,2.4986725,Sedang,Sedang
2024-09-17,lubang buaya,69.982735,76.383606,-6.4008713,6.4008713,Sedang,Sedang
2024-09-18,lubang buaya,62.913887,80.39553,-17.481644,17.481644,Sedang,Sedang
2024-09-19,lubang buaya,85.14379,76.14046,9.003334,9.003334,Sedang,Sedang
2024-09-20,lubang buaya,75.927704,83.10069,-7.172989,7.172989,Sedang,Sedang
2024-09-21,lubang buaya,70.992424,75.0744,-4.081978,4.081978,Sedang,Sedang
2024-09-22,lubang buaya,103.52431,78.704636,24.819672,24.819672,Tidak Sehat,Sedang
2024-09-23,lubang buaya,75.659775,98.84799,-23.188217,23.188217,Sedang,Sedang
2024-09-24,lubang buaya,68.82882,83.51331,-14.684494,14.684494,Sedang,Sedang
2024-09-25,lubang buaya,69.97608,78.59125,-8.615166,8.615166,Sedang,Sedang
2024-09-26,lubang buaya,60.339767,73.97318,-13.633415,13.633415,Sedang,Sedang
2024-09-27,lubang buaya,57.922546,68.926765,-11.004219,11.004219,Sedang,Sedang
2024-09-28,lubang buaya,64.30928,62.542774,1.7665062,1.7665062,Sedang,Sedang
2024-09-29,lubang buaya,88.61146,63.864906,24.746552,24.746552,Sedang,Sedang
2024-09-30,lubang buaya,74.29086,80.654594,-6.3637314,6.3637314,Sedang,Sedang
2024-10-01,lubang buaya,95.49817,78.261086,17.237083,17.237083,Sedang,Sedang
2024-10-02,lubang buaya,32.772976,95.785194,-63.01222,63.01222,Baik,Sedang
2024-10-03,lubang buaya,83.163284,71.17428,11.989006,11.989006,Sedang,Sedang
2024-10-04,lubang buaya,71.922585,86.04027,-14.117683,14.117683,Sedang,Sedang
2024-10-05,lubang buaya,65.50799,72.79833,-7.290344,7.290344,Sedang,Sedang
2024-10-06,lubang buaya,59.336998,73.86472,-14.527725,14.527725,Sedang,Sedang
2024-10-07,lubang buaya,80.65735,67.39296,13.264389,13.264389,Sedang,Sedang
2024-10-08,lubang buaya,69.91761,76.94648,-7.0288696,7.0288696,Sedang,Sedang
2024-10-09,lubang buaya,63.111485,79.01704,-15.905552,15.905552,Sedang,Sedang
2024-10-10,lubang buaya,83.40689,76.80822,6.598671,6.598671,Sedang,Sedang
2024-10-11,lubang buaya,92.27833,84.80636,7.4719696,7.4719696,Sedang,Sedang
2024-10-12,lubang buaya,79.51803,80.861885,-1.3438568,1.3438568,Sedang,Sedang
2024-10-13,lubang buaya,89.7379,75.111725,14.626175,14.626175,Sedang,Sedang
2024-10-14,lubang buaya,98.81732,76.619576,22.197746,22.197746,Sedang,Sedang
2024-10-15,lubang buaya,77.45601,95.95464,-18.498634,18.498634,Sedang,Sedang
2024-10-16,lubang buaya,75.34829,87.18093,-11.832642,11.832642,Sedang,Sedang
2024-10-17,lubang buaya,78.583534,83.64317,-5.059639,5.059639,Sedang,Sedang
2024-10-18,lubang buaya,60.997192,80.30006,-19.302864,19.302864,Sedang,Sedang
2024-10-19,lubang buaya,68.10672,71.72458,-3.617859,3.617859,Sedang,Sedang
2024-10-20,lubang buaya,80.3472,79.550705,0.79649353,0.79649353,Sedang,Sedang
2024-10-21,lubang buaya,65.13204,67.73421,-2.6021652,2.6021652,Sedang,Sedang
2024-10-22,lubang buaya,79.71285,81.579735,-1.8668823,1.8668823,Sedang,Sedang
2024-10-23,lubang buaya,65.78032,85.33215,-19.551834,19.551834,Sedang,Sedang
2024-10-24,lubang buaya,73.18352,77.45653,-4.2730103,4.2730103,Sedang,Sedang
2024-10-25,lubang buaya,75.87057,71.69776,4.172806,4.172806,Sedang,Sedang
2024-10-26,lubang buaya,65.88899,77.22816,-11.339165,11.339165,Sedang,Sedang
2024-10-27,lubang buaya,69.44393,68.5483,0.8956299,0.8956299,Sedang,Sedang
2024-10-28,lubang buaya,77.01729,74.727295,2.2899933,2.2899933,Sedang,Sedang
2024-10-29,lubang buaya,76.75401,88.77689,-12.022881,12.022881,Sedang,Sedang
2024-10-30,lubang buaya,84.795074,87.992065,-3.196991,3.196991,Sedang,Sedang
2024-10-31,lubang buaya,82.837006,88.69978,-5.8627777,5.8627777,Sedang,Sedang
2024-11-01,lubang buaya,73.307625,79.21903,-5.9114075,5.9114075,Sedang,Sedang
2024-11-02,lubang buaya,70.14005,75.5613,-5.4212494,5.4212494,Sedang,Sedang
2024-11-03,lubang buaya,60.01514,56.44563,3.5695114,3.5695114,Sedang,Sedang
2024-11-04,lubang buaya,52.6077,61.05644,-8.448738,8.448738,Sedang,Sedang
2024-11-05,lubang buaya,51.040596,75.366295,-24.325699,24.325699,Sedang,Sedang
2024-11-06,lubang buaya,38.78792,70.77018,-31.982258,31.982258,Baik,Sedang
2024-11-07,lubang buaya,63.354614,61.37796,1.976654,1.976654,Sedang,Sedang
2024-11-08,lubang buaya,65.599045,69.40167,-3.8026276,3.8026276,Sedang,Sedang
2024-11-09,lubang buaya,74.4278,74.81207,-0.3842697,0.3842697,Sedang,Sedang
2024-11-10,lubang buaya,81.09064,71.98581,9.104828,9.104828,Sedang,Sedang
2024-11-11,lubang buaya,76.94878,61.076424,15.872353,15.872353,Sedang,Sedang
2024-11-12,lubang buaya,57.423527,63.19555,-5.7720222,5.7720222,Sedang,Sedang
2024-11-13,lubang buaya,61.77644,68.91921,-7.1427727,7.1427727,Sedang,Sedang
2024-11-14,lubang buaya,66.72503,70.0577,-3.332672,3.332672,Sedang,Sedang
2024-11-15,lubang buaya,74.429886,75.633385,-1.2034988,1.2034988,Sedang,Sedang
2024-11-16,lubang buaya,62.798054,77.133125,-14.335072,14.335072,Sedang,Sedang
2024-11-17,lubang buaya,75.70593,69.05073,6.655205,6.655205,Sedang,Sedang
2024-11-18,lubang buaya,53.920425,81.00809,-27.087662,27.087662,Sedang,Sedang
2024-11-19,lubang buaya,53.95769,64.3818,-10.424107,10.424107,Sedang,Sedang
2024-11-20,lubang buaya,52.238316,71.335175,-19.096859,19.096859,Sedang,Sedang
2024-11-21,lubang buaya,70.97656,65.23748,5.7390823,5.7390823,Sedang,Sedang
2024-11-22,lubang buaya,50.524994,66.696434,-16.17144,16.17144,Sedang,Sedang
2024-11-23,lubang buaya,51.983234,57.01721,-5.0339737,5.0339737,Sedang,Sedang
2024-11-24,lubang buaya,44.02966,46.565422,-2.5357628,2.5357628,Baik,Baik
2024-11-25,lubang buaya,32.553783,56.532963,-23.97918,23.97918,Baik,Sedang
2024-11-26,lubang buaya,51.22082,41.599377,9.621445,9.621445,Sedang,Baik
2024-11-27,lubang buaya,51.15938,61.111206,-9.951824,9.951824,Sedang,Sedang
2024-11-28,lubang buaya,32.062275,59.013165,-26.95089,26.95089,Baik,Sedang
2024-11-29,lubang buaya,35.032547,45.17066,-10.138111,10.138111,Baik,Baik
2024-11-30,lubang buaya,35.342796,38.430054,-3.0872574,3.0872574,Baik,Baik
2024-12-01,lubang buaya,33.12899,54.8619,-21.73291,21.73291,Baik,Sedang
2024-12-02,lubang buaya,22.419897,33.972176,-11.5522785,11.5522785,Baik,Baik
2024-12-03,lubang buaya,16.146511,34.49495,-18.348438,18.348438,Baik,Baik
2024-12-04,lubang buaya,28.616022,38.922585,-10.306562,10.306562,Baik,Baik
