tanggal,station,ISPU PM2.5,prediksi_pm25,residual,abs_error,kategori_aktual,kategori_prediksi
2024-12-10,jagakarsa,59.833332,60.239147,-0.40581512,0.40581512,Sedang,Sedang
2024-12-11,jagakarsa,15.041667,58.57567,-43.534,43.534,Baik,Sedang
2024-12-12,jagakarsa,35.125,54.667084,-19.542084,19.542084,Baik,Sedang
2024-12-13,jagakarsa,46.25,47.139233,-0.88923264,0.88923264,Baik,Baik
2024-12-14,jagakarsa,45.541668,52.418186,-6.8765182,6.8765182,Baik,Sedang
2024-12-15,jagakarsa,37.083332,34.86303,2.2203026,2.2203026,Baik,Baik
2024-12-16,jagakarsa,46.5,47.009743,-0.50974274,0.50974274,Baik,Baik
2024-12-17,jagakarsa,40.875,60.19555,-19.320549,19.320549,Baik,Sedang
2024-12-18,jagakarsa,62.541668,59.412647,3.1290207,3.1290207,Sedang,Sedang
2024-12-19,jagakarsa,41.875,61.765217,-19.890217,19.890217,Baik,Sedang
2024-12-20,jagakarsa,38.666668,50.23728,-11.570614,11.570614,Baik,Sedang
2024-12-21,jagakarsa,73.0,47.7469,25.253101,25.253101,Sedang,Baik
2024-12-22,jagakarsa,73.0,69.420654,3.5793457,3.5793457,Sedang,Sedang
2024-12-23,jagakarsa,73.0,65.25481,7.7451935,7.7451935,Sedang,Sedang
2024-12-24,jagakarsa,73.0,64.86345,8.136551,8.136551,Sedang,Sedang
2024-12-25,jagakarsa,73.0,64.47303,8.52697,8.52697,Sedang,Sedang
2024-12-26,jagakarsa,73.0,68.91679,4.083214,4.083214,Sedang,Sedang
2024-12-27,jagakarsa,79.791664,66.86871,12.922951,12.922951,Sedang,Sedang
2024-12-28,jagakarsa,73.0,74.77267,-1.7726669,1.7726669,Sedang,Sedang
2024-12-29,jagakarsa,73.0,69.833595,3.1664047,3.1664047,Sedang,Sedang
2024-12-30,jagakarsa,73.0,68.79542,4.204582,4.204582,Sedang,Sedang
2024-12-31,jagakarsa,58.166668,58.886356,-0.7196884,0.7196884,Sedang,Sedang
2024-07-21,kebun jeruk,56.541668,95.27717,-38.7355,38.7355,Sedang,Sedang
2024-07-22,kebun jeruk,55.583332,71.54458,-15.9612465,15.9612465,Sedang,Sedang
2024-07-23,kebun jeruk,86.5,78.56082,7.9391785,7.9391785,Sedang,Sedang
2024-07-24,kebun jeruk,94.666664,95.09994,-0.43327332,0.43327332,Sedang,Sedang
2024-07-25,kebun jeruk,85.0,90.393654,-5.393654,5.393654,Sedang,Sedang
2024-07-26,kebun jeruk,86.333336,78.38666,7.946678,7.946678,Sedang,Sedang
2024-07-27,kebun jeruk,92.625,90.573586,2.0514145,2.0514145,Sedang,Sedang
2024-07-28,kebun jeruk,99.5,93.40603,6.0939713,6.0939713,Sedang,Sedang
2024-07-29,kebun jeruk,98.375,103.048256,-4.673256,4.673256,Sedang,Tidak Sehat
2024-07-30,kebun jeruk,100.083336,96.09984,3.9834976,3.9834976,Tidak Sehat,Sedang
2024-07-31,kebun jeruk,109.875,105.58189,4.2931137,4.2931137,Tidak Sehat,Tidak Sehat
2024-08-01,kebun jeruk,106.333336,103.56603,2.7673035,2.7673035,Tidak Sehat,Tidak Sehat
2024-08-02,kebun jeruk,97.541664,99.882034,-2.3403702,2.3403702,Sedang,Sedang
2024-08-03,kebun jeruk,72.166664,86.87691,-14.710243,14.710243,Sedang,Sedang
2024-08-04,kebun jeruk,80.125,71.51874,8.606262,8.606262,Sedang,Sedang
2024-08-05,kebun jeruk,49.083332,93.25613,-44.172794,44.172794,Baik,Sedang
2024-08-06,kebun jeruk,78.75,66.509514,12.240486,12.240486,Sedang,Sedang
2024-08-07,kebun jeruk,95.0,89.3026,5.697403,5.697403,Sedang,Sedang
2024-08-08,kebun jeruk,113.791664,94.55818,19.233482,19.233482,Tidak Sehat,Sedang
2024-08-09,kebun jeruk,104.041664,101.844284,2.19738,2.19738,Tidak Sehat,Tidak Sehat
2024-08-10,kebun jeruk,87.916664,90.351524,-2.4348602,2.4348602,Sedang,Sedang
2024-08-11,kebun jeruk,87.0,82.72506,4.2749405,4.2749405,Sedang,Sedang
2024-08-12,kebun jeruk,86.125,89.04794,-2.922943,2.922943,Sedang,Sedang
2024-08-13,kebun jeruk,103.083336,87.127975,15.95536,15.95536,Tidak Sehat,Sedang
2024-08-14,kebun jeruk,109.541664,97.85498,11.686684,11.686684,Tidak Sehat,Sedang
2024-08-15,kebun jeruk,103.75,105.23649,-1.4864883,1.4864883,Tidak Sehat,Tidak Sehat
2024-08-16,kebun jeruk,102.833336,101.841805,0.9915314,0.9915314,Tidak Sehat,Tidak Sehat
2024-08-17,kebun jeruk,107.333336,100.394775,6.9385605,6.9385605,Tidak Sehat,Tidak Sehat
2024-08-18,kebun jeruk,103.791664,95.35357,8.438095,8.438095,Tidak Sehat,Sedang
2024-08-19,kebun jeruk,97.125,101.05986,-3.9348602,3.9348602,Sedang,Tidak Sehat
2024-08-20,kebun jeruk,109.041664,96.06713,12.974533,12.974533,Tidak Sehat,Sedang
2024-08-21,kebun jeruk,118.25,109.71602,8.533981,8.533981,Tidak Sehat,Tidak Sehat
2024-08-22,kebun jeruk,95.75,106.859955,-11.109955,11.109955,Sedang,Tidak Sehat
2024-08-23,kebun jeruk,80.583336,86.9778,-6.3944626,6.3944626,Sedang,Sedang
2024-08-24,kebun jeruk,96.083336,82.22904,13.854294,13.854294,Sedang,Sedang
2024-08-25,kebun jeruk,98.0,105.42193,-7.4219284,7.4219284,Sedang,Tidak Sehat
2024-08-26,kebun jeruk,97.416664,87.739395,9.677269,9.677269,Sedang,Sedang
2024-08-27,kebun jeruk,114.916664,100.642876,14.273788,14.273788,Tidak Sehat,Tidak Sehat
2024-08-28,kebun jeruk,92.833336,103.79723,-10.963898,10.963898,Sedang,Tidak Sehat
2024-08-29,kebun jeruk,105.0,90.715164,14.284836,14.284836,Tidak Sehat,Sedang
2024-08-30,kebun jeruk,120.25,104.22128,16.028717,16.028717,Tidak Sehat,Tidak Sehat
2024-08-31,kebun jeruk,83.583336,112.74097,-29.15763,29.15763,Sedang,Tidak Sehat
2024-09-01,kebun jeruk,89.375,76.648476,12.726524,12.726524,Sedang,Sedang
2024-09-02,kebun jeruk,86.041664,93.87275,-7.831085,7.831085,Sedang,Sedang
2024-09-03,kebun jeruk,89.708336,87.78522,1.9231186,1.9231186,Sedang,Sedang
2024-09-04,kebun jeruk,85.333336,91.78608,-6.4527435,6.4527435,Sedang,Sedang
2024-09-05,kebun jeruk,80.958336,81.521286,-0.56295013,0.56295013,Sedang,Sedang
2024-09-06,kebun jeruk,86.625,81.99781,4.6271896,4.6271896,Sedang,Sedang
2024-09-07,kebun jeruk,79.875,80.69312,-0.81812286,0.81812286,Sedang,Sedang
2024-09-08,kebun jeruk,79.75,70.5786,9.171402,9.171402,Sedang,Sedang
2024-09-09,kebun jeruk,67.458336,72.09215,-4.633812,4.633812,Sedang,Sedang
2024-09-10,kebun jeruk,76.375,67.140854,9.234146,9.234146,Sedang,Sedang
2024-09-11,kebun jeruk,68.958336,81.16288,-12.204544,12.204544,Sedang,Sedang
2024-09-12,kebun jeruk,92.625,69.657234,22.967766,22.967766,Sedang,Sedang
2024-09-13,kebun jeruk,88.666664,90.935936,-2.2692719,2.2692719,Sedang,Sedang
2024-09-14,kebun jeruk,87.916664,83.41934,4.497322,4.497322,Sedang,Sedang
2024-09-15,kebun jeruk,84.708336,86.499146,-1.7908096,1.7908096,Sedang,Sedang
2024-09-16,kebun jeruk,91.625,85.91896,5.7060394,5.7060394,Sedang,Sedang
2024-09-17,kebun jeruk,87.958336,87.97875,-0.02041626,0.02041626,Sedang,Sedang
2024-09-18,kebun jeruk,80.25,87.26586,-7.0158615,7.0158615,Sedang,Sedang
2024-09-19,kebun jeruk,69.0,82.92665,-13.926651,13.926651,Sedang,Sedang
2024-09-20,kebun jeruk,79.75,77.59642,2.1535797,2.1535797,Sedang,Sedang
2024-09-21,kebun jeruk,94.125,81.84514,12.279861,12.279861,Sedang,Sedang
2024-09-22,kebun jeruk,69.0,97.88576,-28.885757,28.885757,Sedang,Sedang
2024-09-23,kebun jeruk,86.125,69.16312,16.961884,16.961884,Sedang,Sedang
2024-09-24,kebun jeruk,85.833336,83.52569,2.3076477,2.3076477,Sedang,Sedang
2024-09-25,kebun jeruk,103.291664,81.88819,21.403473,21.403473,Tidak Sehat,Sedang
2024-09-26,kebun jeruk,84.583336,89.54085,-4.957512,4.957512,Sedang,Sedang
2024-09-27,kebun jeruk,81.458336,79.989006,1.4693298,1.4693298,Sedang,Sedang
2024-09-28,kebun jeruk,95.916664,80.473694,15.44297,15.44297,Sedang,Sedang
2024-09-29,kebun jeruk,69.0,88.90142,-19.90142,19.90142,Sedang,Sedang
2024-09-30,kebun jeruk,72.041664,74.266945,-2.2252808,2.2252808,Sedang,Sedang
2024-10-01,kebun jeruk,97.291664,77.83077,19.460892,19.460892,Sedang,Sedang
2024-10-02,kebun jeruk,94.5,96.17765,-1.6776505,1.6776505,Sedang,Sedang
2024-10-03,kebun jeruk,92.5,89.46506,3.0349426,3.0349426,Sedang,Sedang
2024-10-04,kebun jeruk,94.916664,90.27833,4.638336,4.638336,Sedang,Sedang
2024-10-05,kebun jeruk,82.916664,84.936714,-2.02005,2.02005,Sedang,Sedang
2024-10-06,kebun jeruk,78.708336,82.38103,-3.6726913,3.6726913,Sedang,Sedang
2024-10-07,kebun jeruk,114.208336,76.868965,37.33937,37.33937,Tidak Sehat,Sedang
2024-10-08,kebun jeruk,88.916664,97.08619,-8.169525,8.169525,Sedang,Sedang
2024-10-09,kebun jeruk,81.25,84.87327,-3.6232681,3.6232681,Sedang,Sedang
2024-10-10,kebun jeruk,70.0,84.69872,-14.698723,14.698723,Sedang,Sedang
2024-10-11,kebun jeruk,69.0,77.58006,-8.580063,8.580063,Sedang,Sedang
2024-10-12,kebun jeruk,69.0,65.38954,3.6104584,3.6104584,Sedang,Sedang
2024-10-13,kebun jeruk,69.0,61.64642,7.3535805,7.3535805,Sedang,Sedang
2024-10-14,kebun jeruk,69.0,59.680084,9.319916,9.319916,Sedang,Sedang
2024-10-15,kebun jeruk,69.0,74.30615,-5.3061523,5.3061523,Sedang,Sedang
2024-10-16,kebun jeruk,69.0,72.46093,-3.4609299,3.4609299,Sedang,Sedang
2024-10-17,kebun jeruk,69.0,74.25701,-5.2570114,5.2570114,Sedang,Sedang
2024-10-18,kebun jeruk,65.5,72.56373,-7.0637283,7.0637283,Sedang,Sedang
2024-10-19,kebun jeruk,61.583332,70.69432,-9.110989,9.110989,Sedang,Sedang
2024-10-20,kebun jeruk,69.0,67.39098,1.6090164,1.6090164,Sedang,Sedang
2024-10-21,kebun jeruk,69.0,54.810665,14.189335,14.189335,Sedang,Sedang
2024-10-22,kebun jeruk,78.916664,72.27104,6.6456223,6.6456223,Sedang,Sedang
2024-10-23,kebun jeruk,87.625,76.949066,10.675934,10.675934,Sedang,Sedang
2024-10-24,kebun jeruk,69.0,82.241104,-13.241104,13.241104,Sedang,Sedang
2024-10-25,kebun jeruk,70.375,67.482285,2.8927155,2.8927155,Sedang,Sedang
2024-10-26,kebun jeruk,76.166664,74.58319,1.5834732,1.5834732,Sedang,Sedang
2024-10-27,kebun jeruk,70.833336,72.446465,-1.6131287,1.6131287,Sedang,Sedang
2024-10-28,kebun jeruk,71.083336,71.13322,-0.04988098,0.04988098,Sedang,Sedang
2024-10-29,kebun jeruk,71.708336,79.38216,-7.6738205,7.6738205,Sedang,Sedang
2024-10-30,kebun jeruk,69.0,79.9292,-10.929199,10.929199,Sedang,Sedang
2024-10-31,kebun jeruk,69.0,75.17612,-6.176117,6.176117,Sedang,Sedang
2024-11-01,kebun jeruk,90.625,71.66811,18.956886,18.956886,Sedang,Sedang
2024-11-02,kebun jeruk,97.25,80.81056,16.439438,16.439438,Sedang,Sedang
2024-11-03,kebun jeruk,81.708336,71.34373,10.364609,10.364609,Sedang,Sedang
2024-11-04,kebun jeruk,72.791664,77.09684,-4.305176,4.305176,Sedang,Sedang
2024-11-05,kebun jeruk,78.958336,79.95863,-1.0002975,1.0002975,Sedang,Sedang
2024-11-06,kebun jeruk,79.208336,79.28875,-0.08041382,0.08041382,Sedang,Sedang
2024-11-07,kebun jeruk,99.291664,76.93052,22.361145,22.361145,Sedang,Sedang
2024-11-08,kebun jeruk,110.125,93.169205,16.955795,16.955795,Tidak Sehat,Sedang
2024-11-09,kebun jeruk,34.166668,98.74171,-64.57504,64.57504,Baik,Sedang
2024-11-10,kebun jeruk,69.0,53.608166,15.391834,15.391834,Sedang,Sedang
2024-11-11,kebun jeruk,69.0,61.529987,7.4700127,7.4700127,Sedang,Sedang
2024-11-12,kebun jeruk,67.25,62.3375,4.9124985,4.9124985,Sedang,Sedang
2024-11-13,kebun jeruk,101.5,71.21733,30.28267,30.28267,Tidak Sehat,Sedang
2024-11-14,kebun jeruk,119.416664,90.77258,28.644081,28.644081,Tidak Sehat,Sedang
2024-11-15,kebun jeruk,135.79167,105.81121,29.980461,29.980461,Tidak Sehat,Tidak Sehat
2024-11-16,kebun jeruk,141.83333,109.68993,32.143394,32.143394,Tidak Sehat,Tidak Sehat
2024-11-17,kebun jeruk,152.58333,106.51467,46.068657,46.068657,Tidak Sehat,Tidak Sehat
2024-11-18,kebun jeruk,101.666664,113.818825,-12.152161,12.152161,Tidak Sehat,Tidak Sehat
2024-11-19,kebun jeruk,72.083336,88.19294,-16.109604,16.109604,Sedang,Sedang
2024-11-20,kebun jeruk,52.916668,84.87427,-31.9576,31.9576,Sedang,Sedang
2024-11-21,kebun jeruk,69.0,72.96911,-3.9691086,3.9691086,Sedang,Sedang
2024-11-22,kebun jeruk,57.5,76.39502,-18.89502,18.89502,Sedang,Sedang
2024-11-23,kebun jeruk,0.0,63.839535,-63.839535,63.839535,Baik,Sedang
2024-11-24,kebun jeruk,0.0,21.470654,-21.470654,21.470654,Baik,Baik
2024-11-25,kebun jeruk,0.0,19.060402,-19.060402,19.060402,Baik,Baik
2024-11-26,kebun jeruk,45.958332,9.600971,36.35736,36.35736,Baik,Baik
2024-11-27,kebun jeruk,56.5,47.098083,9.4019165,9.4019165,Sedang,Baik
2024-11-28,kebun jeruk,41.208332,48.338146,-7.129814,7.129814,Baik,Baik
2024-11-29,kebun jeruk,42.25,34.55317,7.6968307,7.6968307,Baik,Baik
2024-11-30,kebun jeruk,25.208334,29.651474,-4.44314,4.44314,Baik,Baik
2024-12-01,kebun jeruk,25.916666,32.50842,-6.591753,6.591753,Baik,Baik
2024-12-02,kebun jeruk,22.208334,19.692055,2.5162792,2.5162792,Baik,Baik
2024-12-03,kebun jeruk,20.708334,22.292912,-1.5845776,1.5845776,Baik,Baik
2024-12-04,kebun jeruk,69.0,28.912327,40.087673,40.087673,Sedang,Baik
2024-12-05,kebun jeruk,69.0,55.49988,13.500118,13.500118,Sedang,Sedang
2024-12-06,kebun jeruk,69.0,54.447353,14.552647,14.552647,Sedang,Sedang
2024-12-07,kebun jeruk,69.0,59.805244,9.194756,9.194756,Sedang,Sedang
2024-12-08,kebun jeruk,69.0,71.545105,-2.545105,2.545105,Sedang,Sedang
2024-12-09,kebun jeruk,69.0,54.944595,14.055405,14.055405,Sedang,Sedang
2024-12-10,kebun jeruk,50.666668,64.205765,-13.539097,13.539097,Sedang,Sedang
2024-12-11,kebun jeruk,20.458334,55.282368,-34.824036,34.824036,Baik,Sedang
2024-12-12,kebun jeruk,24.916666,45.376945,-20.46028,20.46028,Baik,Baik
2024-12-13,kebun jeruk,33.541668,33.69062,-0.14895248,0.14895248,Baik,Baik
2024-12-14,kebun jeruk,30.875,38.249153,-7.374153,7.374153,Baik,Baik
2024-12-15,kebun jeruk,33.583332,30.333858,3.2494736,3.2494736,Baik,Baik
2024-12-16,kebun jeruk,34.416668,38.166157,-3.7494888,3.7494888,Baik,Baik
2024-12-17,kebun jeruk,37.375,45.6766,-8.301601,8.301601,Baik,Baik
2024-12-18,kebun jeruk,30.75,45.35473,-14.604729,14.604729,Baik,Baik
2024-12-19,kebun jeruk,20.791666,38.157364,-17.365698,17.365698,Baik,Baik
2024-12-20,kebun jeruk,33.791668,28.514866,5.276802,5.276802,Baik,Baik
2024-12-21,kebun jeruk,69.0,30.846786,38.153214,38.153214,Sedang,Baik
2024-12-22,kebun jeruk,69.0,65.20888,3.7911224,3.7911224,Sedang,Sedang
2024-12-23,kebun jeruk,69.0,58.57307,10.426929,10.426929,Sedang,Sedang
2024-12-24,kebun jeruk,69.0,65.35314,3.6468582,3.6468582,Sedang,Sedang
2024-12-25,kebun jeruk,69.0,61.7368,7.263199,7.263199,Sedang,Sedang
2024-12-26,kebun jeruk,69.0,67.34648,1.6535187,1.6535187,Sedang,Sedang
2024-12-27,kebun jeruk,58.291668,63.55604,-5.264374,5.264374,Sedang,Sedang
2024-12-28,kebun jeruk,69.0,64.34487,4.6551285,4.6551285,Sedang,Sedang
2024-12-29,kebun jeruk,69.0,70.135345,-1.1353455,1.1353455,Sedang,Sedang
2024-12-30,kebun jeruk,69.0,65.46534,3.5346603,3.5346603,Sedang,Sedang
2024-12-31,kebun jeruk,41.333332,57.14902,-15.815689,15.815689,Baik,Sedang
2024-07-21,kelapa gading,87.958336,87.57805,0.38028717,0.38028717,Sedang,Sedang
2024-07-22,kelapa gading,64.416664,84.00719,-19.590523,19.590523,Sedang,Sedang
2024-07-23,kelapa gading,51.625,78.27509,-26.650093,26.650093,Sedang,Sedang
2024-07-24,kelapa gading,110.333336,75.36061,34.972725,34.972725,Tidak Sehat,Sedang
2024-07-25,kelapa gading,98.291664,97.43218,0.8594818,0.8594818,Sedang,Sedang
2024-07-26,kelapa gading,89.208336,87.23016,1.9781723,1.9781723,Sedang,Sedang
2024-07-27,kelapa gading,100.875,89.90262,10.972382,10.972382,Tidak Sehat,Sedang
2024-07-28,kelapa gading,101.083336,94.38482,6.698517,6.698517,Tidak Sehat,Sedang
2024-07-29,kelapa gading,96.875,92.8169,4.058098,4.058098,Sedang,Sedang
2024-07-30,kelapa gading,103.416664,91.183136,12.233528,12.233528,Tidak Sehat,Sedang
2024-07-31,kelapa gading,109.083336,103.08395,5.9993896,5.9993896,Tidak Sehat,Tidak Sehat
2024-08-01,kelapa gading,98.708336,99.140564,-0.4322281,0.4322281,Sedang,Sedang
2024-08-02,kelapa gading,90.0,92.497536,-2.4975357,2.4975357,Sedang,Sedang
2024-08-03,kelapa gading,72.875,84.63759,-11.7625885,11.7625885,Sedang,Sedang
2024-08-04,kelapa gading,78.625,72.705666,5.9193344,5.9193344,Sedang,Sedang
2024-08-05,kelapa gading,81.291664,81.84329,-0.5516281,0.5516281,Sedang,Sedang
2024-08-06,kelapa gading,80.375,80.055374,0.31962585,0.31962585,Sedang,Sedang
2024-08-07,kelapa gading,54.0,83.64002,-29.640022,29.640022,Sedang,Sedang
2024-08-08,kelapa gading,108.458336,76.1956,32.262733,32.262733,Tidak Sehat,Sedang
2024-08-09,kelapa gading,95.125,96.41963,-1.294632,1.294632,Sedang,Sedang
2024-08-10,kelapa gading,87.166664,82.59617,4.5704956,4.5704956,Sedang,Sedang
2024-08-11,kelapa gading,79.416664,81.17989,-1.7632294,1.7632294,Sedang,Sedang
2024-08-12,kelapa gading,82.666664,80.90823,1.7584305,1.7584305,Sedang,Sedang
2024-08-13,kelapa gading,96.125,84.39814,11.72686,11.72686,Sedang,Sedang
2024-08-14,kelapa gading,100.208336,88.80713,11.401207,11.401207,Tidak Sehat,Sedang
2024-08-15,kelapa gading,94.333336,94.98143,-0.6480942,0.6480942,Sedang,Sedang
2024-08-16,kelapa gading,92.708336,93.3557,-0.64736176,0.64736176,Sedang,Sedang
2024-08-17,kelapa gading,95.0,90.73743,4.2625732,4.2625732,Sedang,Sedang
2024-08-18,kelapa gading,89.625,85.5329,4.092102,4.092102,Sedang,Sedang
2024-08-19,kelapa gading,85.291664,85.78685,-0.49518585,0.49518585,Sedang,Sedang
2024-08-20,kelapa gading,94.708336,84.830605,9.877731,9.877731,Sedang,Sedang
2024-08-21,kelapa gading,100.833336,95.755646,5.07769,5.07769,Tidak Sehat,Sedang
2024-08-22,kelapa gading,97.375,94.94965,2.4253464,2.4253464,Sedang,Sedang
2024-08-23,kelapa gading,79.666664,88.057236,-8.390572,8.390572,Sedang,Sedang
2024-08-24,kelapa gading,94.458336,81.954254,12.504082,12.504082,Sedang,Sedang
2024-08-25,kelapa gading,96.833336,93.527405,3.305931,3.305931,Sedang,Sedang
2024-08-26,kelapa gading,83.583336,83.89143,-0.30809784,0.30809784,Sedang,Sedang
2024-08-27,kelapa gading,101.583336,83.62299,17.960342,17.960342,Tidak Sehat,Sedang
2024-08-28,kelapa gading,98.541664,96.36326,2.1784058,2.1784058,Sedang,Sedang
2024-08-29,kelapa gading,94.041664,92.946075,1.0955887,1.0955887,Sedang,Sedang
2024-08-30,kelapa gading,98.5,91.10873,7.3912735,7.3912735,Sedang,Sedang
2024-08-31,kelapa gading,81.166664,93.48632,-12.319656,12.319656,Sedang,Sedang
2024-09-01,kelapa gading,76.125,75.57482,0.5501785,0.5501785,Sedang,Sedang
2024-09-02,kelapa gading,83.041664,76.98403,6.0576324,6.0576324,Sedang,Sedang
2024-09-03,kelapa gading,103.333336,82.71293,20.620407,20.620407,Tidak Sehat,Sedang
2024-09-04,kelapa gading,92.583336,93.15737,-0.57403564,0.57403564,Sedang,Sedang
2024-09-05,kelapa gading,75.75,83.15728,-7.40728,7.40728,Sedang,Sedang
2024-09-06,kelapa gading,80.833336,78.15558,2.6777573,2.6777573,Sedang,Sedang
2024-09-07,kelapa gading,79.625,78.13391,1.4910889,1.4910889,Sedang,Sedang
2024-09-08,kelapa gading,78.541664,71.104195,7.4374695,7.4374695,Sedang,Sedang
2024-09-09,kelapa gading,71.541664,70.44966,1.0920029,1.0920029,Sedang,Sedang
2024-09-10,kelapa gading,76.166664,70.13106,6.0356064,6.0356064,Sedang,Sedang
2024-09-11,kelapa gading,68.0,78.72202,-10.722023,10.722023,Sedang,Sedang
2024-09-12,kelapa gading,77.875,72.42266,5.452339,5.452339,Sedang,Sedang
2024-09-13,kelapa gading,76.25,80.24419,-3.9941864,3.9941864,Sedang,Sedang
2024-09-14,kelapa gading,85.416664,77.70785,7.7088165,7.7088165,Sedang,Sedang
2024-09-15,kelapa gading,84.375,81.843414,2.5315857,2.5315857,Sedang,Sedang
2024-09-16,kelapa gading,80.958336,79.1974,1.7609329,1.7609329,Sedang,Sedang
2024-09-17,kelapa gading,87.0,80.1573,6.842697,6.842697,Sedang,Sedang
2024-09-18,kelapa gading,81.083336,85.63681,-4.5534744,4.5534744,Sedang,Sedang
2024-09-19,kelapa gading,76.0,82.664505,-6.664505,6.664505,Sedang,Sedang
2024-09-20,kelapa gading,82.291664,80.28519,2.0064774,2.0064774,Sedang,Sedang
2024-09-21,kelapa gading,44.833332,79.72551,-34.892178,34.892178,Baik,Sedang
2024-09-22,kelapa gading,76.0,61.951046,14.048954,14.048954,Sedang,Sedang
2024-09-23,kelapa gading,83.25,78.48879,4.7612076,4.7612076,Sedang,Sedang
2024-09-24,kelapa gading,75.541664,79.52567,-3.9840088,3.9840088,Sedang,Sedang
2024-09-25,kelapa gading,86.041664,77.304245,8.737419,8.737419,Sedang,Sedang
2024-09-26,kelapa gading,79.041664,76.38156,2.6601028,2.6601028,Sedang,Sedang
2024-09-27,kelapa gading,78.75,78.87249,-0.12248993,0.12248993,Sedang,Sedang
2024-09-28,kelapa gading,73.458336,74.58826,-1.129921,1.129921,Sedang,Sedang
2024-09-29,kelapa gading,76.0,72.36602,3.6339798,3.6339798,Sedang,Sedang
2024-09-30,kelapa gading,73.666664,76.63778,-2.971115,2.971115,Sedang,Sedang
2024-10-01,kelapa gading,81.958336,76.56059,5.397743,5.397743,Sedang,Sedang
2024-10-02,kelapa gading,89.666664,83.83211,5.8345566,5.8345566,Sedang,Sedang
2024-10-03,kelapa gading,93.208336,86.207825,7.000511,7.000511,Sedang,Sedang
2024-10-04,kelapa gading,84.75,89.05018,-4.3001785,4.3001785,Sedang,Sedang
2024-10-05,kelapa gading,81.458336,81.22179,0.23654938,0.23654938,Sedang,Sedang
2024-10-06,kelapa gading,76.666664,78.97847,-2.3118057,2.3118057,Sedang,Sedang
2024-10-07,kelapa gading,101.5,75.56764,25.932358,25.932358,Tidak Sehat,Sedang
2024-10-08,kelapa gading,89.25,84.99627,4.253731,4.253731,Sedang,Sedang
2024-10-09,kelapa gading,78.0,84.406685,-6.406685,6.406685,Sedang,Sedang
2024-10-10,kelapa gading,76.083336,83.07196,-6.9886246,6.9886246,Sedang,Sedang
2024-10-11,kelapa gading,76.0,81.960686,-5.9606857,5.9606857,Sedang,Sedang
2024-10-12,kelapa gading,76.0,74.675804,1.3241959,1.3241959,Sedang,Sedang
2024-10-13,kelapa gading,76.0,71.18714,4.8128586,4.8128586,Sedang,Sedang
2024-10-14,kelapa gading,76.0,66.049484,9.950516,9.950516,Sedang,Sedang
2024-10-15,kelapa gading,76.0,78.468216,-2.468216,2.468216,Sedang,Sedang
2024-10-16,kelapa gading,76.0,80.66653,-4.666527,4.666527,Sedang,Sedang
2024-10-17,kelapa gading,76.0,81.59352,-5.593521,5.593521,Sedang,Sedang
2024-10-18,kelapa gading,78.666664,79.67363,-1.0069656,1.0069656,Sedang,Sedang
2024-10-19,kelapa gading,95.416664,79.87022,15.546448,15.546448,Sedang,Sedang
2024-10-20,kelapa gading,76.0,89.90268,-13.902679,13.902679,Sedang,Sedang
2024-10-21,kelapa gading,76.0,68.04676,7.9532394,7.9532394,Sedang,Sedang
2024-10-22,kelapa gading,88.458336,81.415245,7.043091,7.043091,Sedang,Sedang
2024-10-23,kelapa gading,93.791664,83.71544,10.076225,10.076225,Sedang,Sedang
2024-10-24,kelapa gading,76.0,87.15444,-11.154442,11.154442,Sedang,Sedang
2024-10-25,kelapa gading,75.875,74.10583,1.7691727,1.7691727,Sedang,Sedang
2024-10-26,kelapa gading,75.875,73.01834,2.856659,2.856659,Sedang,Sedang
2024-10-27,kelapa gading,76.5,74.3346,2.1653976,2.1653976,Sedang,Sedang
2024-10-28,kelapa gading,77.666664,75.27497,2.391693,2.391693,Sedang,Sedang
2024-10-29,kelapa gading,79.541664,81.85441,-2.3127441,2.3127441,Sedang,Sedang
2024-10-30,kelapa gading,76.0,84.45503,-8.455032,8.455032,Sedang,Sedang
2024-10-31,kelapa gading,76.0,82.49183,-6.491829,6.491829,Sedang,Sedang
2024-11-01,kelapa gading,83.708336,80.05901,3.6493225,3.6493225,Sedang,Sedang
2024-11-02,kelapa gading,90.625,80.88387,9.741127,9.741127,Sedang,Sedang
2024-11-03,kelapa gading,69.166664,68.60913,0.55753326,0.55753326,Sedang,Sedang
2024-11-04,kelapa gading,65.958336,66.039986,-0.08164978,0.08164978,Sedang,Sedang
2024-11-05,kelapa gading,68.416664,78.02968,-9.613014,9.613014,Sedang,Sedang
2024-11-06,kelapa gading,66.25,76.129616,-9.879616,9.879616,Sedang,Sedang
2024-11-07,kelapa gading,80.375,73.8919,6.483101,6.483101,Sedang,Sedang
2024-11-08,kelapa gading,91.75,81.96347,9.78653,9.78653,Sedang,Sedang
2024-11-09,kelapa gading,95.708336,88.40133,7.307007,7.307007,Sedang,Sedang
2024-11-10,kelapa gading,76.0,84.41047,-8.410469,8.410469,Sedang,Sedang
2024-11-11,kelapa gading,76.0,66.15652,9.843483,9.843483,Sedang,Sedang
2024-11-12,kelapa gading,67.458336,68.28169,-0.8233566,0.8233566,Sedang,Sedang
2024-11-13,kelapa gading,77.125,75.70466,1.4203415,1.4203415,Sedang,Sedang
2024-11-14,kelapa gading,95.25,80.45482,14.795181,14.795181,Sedang,Sedang
